sourceID;targetID
11.txt;src/main/java/org/jabref/gui/importer/GrobidOptInDialogHelper.java
11.txt;src/main/java/org/jabref/preferences/TelemetryPreferences.java
2.txt;src/test/java/org/jabref/migrations/PreferencesMigrationsTest.java
2.txt;src/main/java/org/jabref/cli/JabRefCLI.java
2.txt;src/main/java/org/jabref/migrations/CustomEntryTypePreferenceMigration.java
2.txt;src/main/java/org/jabref/logic/remote/RemotePreferences.java
2.txt;src/main/java/org/jabref/logic/shared/prefs/SharedDatabasePreferences.java
2.txt;src/main/java/org/jabref/logic/importer/WebFetchers.java
2.txt;src/main/java/org/jabref/logic/importer/fetcher/BibsonomyScraper.java
2.txt;src/main/java/org/jabref/logic/importer/fetcher/GrobidPreferences.java
2.txt;src/main/java/org/jabref/logic/importer/ImporterPreferences.java
2.txt;src/main/java/org/jabref/logic/preferences/DOIPreferences.java
2.txt;src/main/java/org/jabref/logic/preferences/TimestampPreferences.java
2.txt;src/main/java/org/jabref/logic/net/ProxyPreferences.java
2.txt;src/main/java/org/jabref/logic/net/ssl/SSLPreferences.java
2.txt;src/main/java/org/jabref/gui/preferences/PreferencesDialogViewModel.java
2.txt;src/main/java/org/jabref/gui/preferences/PreferencesSearchHandler.java
2.txt;src/main/java/org/jabref/preferences/InternalPreferences.java
2.txt;src/main/java/org/jabref/preferences/GuiPreferences.java
2.txt;src/main/java/org/jabref/preferences/TelemetryPreferences.java
2.txt;src/main/java/org/jabref/preferences/PreferencesService.java
2.txt;src/main/java/org/jabref/preferences/MrDlibPreferences.java
5.txt;src/test/java/org/jabref/logic/texparser/TexBibEntriesResolverTest.java
5.txt;src/test/java/org/jabref/logic/TypedBibEntryTest.java
5.txt;src/test/java/org/jabref/logic/bibtex/BibEntryAssert.java
5.txt;src/test/java/org/jabref/gui/autocompleter/BibEntrySuggestionProviderTest.java
5.txt;src/test/java/org/jabref/model/entry/CanonicalBibEntryTest.java
5.txt;src/test/java/org/jabref/model/entry/BibEntryTypesManagerTest.java
5.txt;src/main/java/org/jabref/logic/texparser/TexBibEntriesResolver.java
5.txt;src/main/java/org/jabref/logic/msbib/MSBibMapping.java
5.txt;src/main/java/org/jabref/logic/msbib/MSBibDatabase.java
5.txt;src/main/java/org/jabref/logic/msbib/MSBibEntry.java
5.txt;src/main/java/org/jabref/logic/msbib/MSBibEntryType.java
5.txt;src/main/java/org/jabref/logic/bst/BstVM.java
5.txt;src/main/java/org/jabref/logic/openoffice/style/OOBibStyleGetNumCitationMarker.java
5.txt;src/main/java/org/jabref/logic/openoffice/style/OOBibStyle.java
5.txt;src/main/java/org/jabref/logic/shared/DBMSSynchronizer.java
5.txt;src/main/java/org/jabref/logic/shared/event/UpdateRefusedEvent.java
5.txt;src/main/java/org/jabref/logic/shared/event/ConnectionLostEvent.java
5.txt;src/main/java/org/jabref/logic/shared/event/SharedEntriesNotPresentEvent.java
5.txt;src/main/java/org/jabref/logic/shared/exception/SharedEntryNotPresentException.java
5.txt;src/main/java/org/jabref/logic/importer/fetcher/AstrophysicsDataSystem.java
5.txt;src/main/java/org/jabref/logic/TypedBibEntry.java
5.txt;src/main/java/org/jabref/logic/autosaveandbackup/BackupManager.java
5.txt;src/main/java/org/jabref/logic/bibtex/BibEntryWriter.java
5.txt;src/main/java/org/jabref/logic/bibtex/comparator/EntryComparator.java
5.txt;src/main/java/org/jabref/logic/bibtex/comparator/IdComparator.java
5.txt;src/main/java/org/jabref/logic/bibtex/comparator/BibDatabaseDiff.java
5.txt;src/main/java/org/jabref/logic/bibtex/comparator/FieldComparator.java
5.txt;src/main/java/org/jabref/logic/bibtex/comparator/CrossRefEntryComparator.java
5.txt;src/main/java/org/jabref/logic/integrity/BibStringChecker.java
5.txt;src/main/java/org/jabref/logic/integrity/TypeChecker.java
5.txt;src/main/java/org/jabref/logic/integrity/BibTeXEntryTypeChecker.java
5.txt;src/main/java/org/jabref/logic/integrity/IntegrityCheck.java
5.txt;src/main/java/org/jabref/logic/exporter/MetaDataSerializer.java
5.txt;src/main/java/org/jabref/logic/exporter/EmbeddedBibFilePdfExporter.java
5.txt;src/main/java/org/jabref/logic/exporter/MSBibExporter.java
5.txt;src/main/java/org/jabref/logic/exporter/BibDatabaseWriter.java
5.txt;src/main/java/org/jabref/logic/citationstyle/CSLAdapter.java
5.txt;src/main/java/org/jabref/logic/citationstyle/JabRefItemDataProvider.java
5.txt;src/main/java/org/jabref/logic/citationstyle/CitationStyleGenerator.java
5.txt;src/main/java/org/jabref/logic/cleanup/ConvertToBiblatexCleanup.java
5.txt;src/main/java/org/jabref/logic/database/DuplicateCheck.java
5.txt;src/main/java/org/jabref/logic/database/DatabaseMerger.java
5.txt;src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java
5.txt;src/main/java/org/jabref/gui/maintable/MainTableDataModel.java
5.txt;src/main/java/org/jabref/gui/journals/UndoableAbbreviator.java
5.txt;src/main/java/org/jabref/gui/journals/UndoableUnabbreviator.java
5.txt;src/main/java/org/jabref/gui/search/SearchResultsTableDataModel.java
5.txt;src/main/java/org/jabref/gui/mergeentries/newmergedialog/ThreeWayMergeViewModel.java
5.txt;src/main/java/org/jabref/gui/importer/ImportEntriesViewModel.java
5.txt;src/main/java/org/jabref/gui/fieldeditors/identifier/IdentifierEditor.java
5.txt;src/main/java/org/jabref/gui/fieldeditors/identifier/ISBNIdentifierEditorViewModel.java
5.txt;src/main/java/org/jabref/gui/fieldeditors/identifier/DoiIdentifierEditorViewModel.java
5.txt;src/main/java/org/jabref/gui/fieldeditors/identifier/BaseIdentifierEditorViewModel.java
5.txt;src/main/java/org/jabref/gui/fieldeditors/identifier/EprintIdentifierEditorViewModel.java
5.txt;src/main/java/org/jabref/gui/fieldeditors/CitationKeyEditor.java
5.txt;src/main/java/org/jabref/gui/entryeditor/RelatedArticlesTab.java
5.txt;src/main/java/org/jabref/gui/autocompleter/BibEntrySuggestionProvider.java
5.txt;src/main/java/org/jabref/model/texparser/LatexBibEntriesResolverResult.java
5.txt;src/main/java/org/jabref/model/openoffice/style/CitationMarkerNumericBibEntry.java
5.txt;src/main/java/org/jabref/model/entry/BibEntry.java
5.txt;src/main/java/org/jabref/model/entry/BibEntryTypeBuilder.java
5.txt;src/main/java/org/jabref/model/entry/SharedBibEntryData.java
5.txt;src/main/java/org/jabref/model/entry/event/EntryChangedEvent.java
5.txt;src/main/java/org/jabref/model/entry/CanonicalBibEntry.java
5.txt;src/main/java/org/jabref/model/entry/BibEntryType.java
5.txt;src/main/java/org/jabref/model/database/BibDatabases.java
5.txt;src/main/java/org/jabref/model/database/BibDatabaseContext.java
5.txt;src/main/java/org/jabref/model/database/BibDatabase.java
5.txt;src/main/java/org/jabref/model/database/event/BibDatabaseContextChangedEvent.java
5.txt;src/main/java/org/jabref/model/database/event/EntriesAddedEvent.java
5.txt;src/main/java/org/jabref/preferences/BibEntryPreferences.java
12.txt;src/test/java/org/jabref/logic/shared/SynchronizationEventListenerTest.java
12.txt;src/test/java/org/jabref/model/event/EventListenerTest.java
12.txt;src/main/java/org/jabref/logic/undo/UndoRedoEvent.java
12.txt;src/main/java/org/jabref/logic/undo/AddUndoableActionEvent.java
12.txt;src/main/java/org/jabref/logic/undo/UndoChangeEvent.java
12.txt;src/main/java/org/jabref/gui/errorconsole/LogEventViewModel.java
12.txt;src/main/java/org/jabref/gui/dialogs/AutosaveUiManager.java
12.txt;src/main/java/org/jabref/model/groups/event/GroupUpdatedEvent.java
12.txt;src/main/java/org/jabref/model/entry/event/EntriesEventSource.java
12.txt;src/main/java/org/jabref/model/entry/event/FieldChangedEvent.java
12.txt;src/main/java/org/jabref/model/entry/event/EntriesEvent.java
12.txt;src/main/java/org/jabref/model/entry/event/FieldAddedOrRemovedEvent.java
12.txt;src/main/java/org/jabref/model/entry/event/EntryChangedEvent.java
12.txt;src/main/java/org/jabref/model/database/KeyChangeListener.java
12.txt;src/main/java/org/jabref/model/database/event/EntriesRemovedEvent.java
12.txt;src/main/java/org/jabref/model/database/event/AutosaveEvent.java
12.txt;src/main/java/org/jabref/model/database/event/EntriesAddedEvent.java
3.txt;src/test/java/org/jabref/logic/importer/fetcher/ScienceDirectTest.java
4.txt;src/test/java/org/jabref/gui/keyboard/KeyBindingsTabModelTest.java
7.txt;src/main/java/org/jabref/gui/importer/GrobidOptInDialogHelper.java
7.txt;src/main/java/org/jabref/preferences/GuiPreferences.java
