sourceID;targetID
170.txt;src/test/java/teammates/common/datatransfer/attributes/InstructorAttributesTest.java
170.txt;src/test/java/teammates/common/datatransfer/attributes/AccountAttributesTest.java
170.txt;src/test/java/teammates/common/datatransfer/attributes/StudentAttributesTest.java
170.txt;src/test/java/teammates/common/datatransfer/attributes/CourseAttributesTest.java
170.txt;src/test/java/teammates/ui/webapi/UpdateStudentActionTest.java
60.txt;src/main/java/teammates/storage/api/AccountRequestsDb.java
60.txt;src/main/java/teammates/common/datatransfer/attributes/AccountRequestAttributes.java
60.txt;src/main/java/teammates/common/datatransfer/InstructorPrivileges.java
60.txt;src/main/java/teammates/logic/core/AccountRequestsLogic.java
60.txt;src/main/java/teammates/ui/request/InstructorPrivilegeUpdateRequest.java
9.txt;src/test/java/teammates/test/BaseTestCaseWithLocalDatabaseAccess.java
101.txt;src/main/java/teammates/storage/api/EntitiesDb.java
101.txt;src/main/java/teammates/common/exception/EntityAlreadyExistsException.java
101.txt;src/main/java/teammates/common/exception/EntityDoesNotExistException.java
105.txt;src/main/java/teammates/storage/api/EntitiesDb.java
97.txt;src/test/java/teammates/test/AbstractBackDoor.java
97.txt;src/main/java/teammates/common/util/FieldValidator.java
97.txt;src/main/java/teammates/logic/api/Logic.java
133.txt;src/main/java/teammates/storage/search/SearchDocument.java
179.txt;src/test/java/teammates/storage/api/NotificationsDbTest.java
179.txt;src/test/java/teammates/storage/api/CoursesDbTest.java
179.txt;src/test/java/teammates/test/TestNgXmlTest.java
179.txt;src/test/java/teammates/test/AssertHelperTest.java
179.txt;src/test/java/teammates/test/BaseTestCase.java
179.txt;src/test/java/teammates/test/TestPropertiesTest.java
179.txt;src/test/java/teammates/architecture/ArchitectureTest.java
179.txt;src/test/java/teammates/common/util/UrlTest.java
179.txt;src/test/java/teammates/common/util/JsonUtilsTest.java
179.txt;src/test/java/teammates/common/util/SanitizationHelperTest.java
179.txt;src/test/java/teammates/common/util/StringHelperTest.java
179.txt;src/test/java/teammates/common/util/FieldValidatorTest.java
179.txt;src/test/java/teammates/common/datatransfer/TeamEvalResultTest.java
179.txt;src/test/java/teammates/common/datatransfer/questions/FeedbackRubricQuestionDetailsTest.java
179.txt;src/test/java/teammates/common/datatransfer/questions/FeedbackMcqQuestionDetailsTest.java
179.txt;src/test/java/teammates/common/datatransfer/questions/FeedbackMsqQuestionDetailsTest.java
179.txt;src/test/java/teammates/common/datatransfer/attributes/InstructorAttributesTest.java
179.txt;src/test/java/teammates/common/datatransfer/attributes/FeedbackResponseCommentAttributesTest.java
179.txt;src/test/java/teammates/common/datatransfer/attributes/AccountAttributesTest.java
179.txt;src/test/java/teammates/common/datatransfer/attributes/FeedbackResponseAttributesTest.java
179.txt;src/test/java/teammates/common/datatransfer/attributes/StudentAttributesTest.java
179.txt;src/test/java/teammates/common/datatransfer/attributes/AccountRequestAttributesTest.java
179.txt;src/test/java/teammates/common/datatransfer/attributes/FeedbackSessionAttributesTest.java
179.txt;src/test/java/teammates/common/datatransfer/attributes/BaseAttributesTest.java
179.txt;src/test/java/teammates/common/datatransfer/attributes/FeedbackQuestionAttributesTest.java
179.txt;src/test/java/teammates/common/datatransfer/attributes/NotificationAttributesTest.java
179.txt;src/test/java/teammates/common/datatransfer/attributes/DeadlineExtensionAttributesTest.java
179.txt;src/test/java/teammates/common/datatransfer/attributes/CourseAttributesTest.java
179.txt;src/test/java/teammates/common/datatransfer/SessionResultsBundleTest.java
179.txt;src/test/java/teammates/common/datatransfer/CourseRosterTest.java
179.txt;src/test/java/teammates/common/datatransfer/AttributesDeletionQueryTest.java
179.txt;src/test/java/teammates/logic/api/EmailGeneratorTest.java
179.txt;src/test/java/teammates/logic/core/NotificationsLogicTest.java
179.txt;src/test/java/teammates/logic/core/FeedbackResponsesLogicTest.java
179.txt;src/test/java/teammates/logic/core/AccountRequestsLogicTest.java
179.txt;src/test/java/teammates/logic/core/StudentsLogicTest.java
179.txt;src/test/java/teammates/logic/core/AccountsLogicTest.java
179.txt;src/test/java/teammates/logic/core/CoursesLogicTest.java
179.txt;src/test/java/teammates/logic/core/FeedbackQuestionsLogicTest.java
179.txt;src/test/java/teammates/logic/core/InstructorsLogicTest.java
179.txt;src/test/java/teammates/ui/servlets/WebApiServletTest.java
179.txt;src/test/java/teammates/ui/webapi/DeleteAccountActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetCoursesActionTest.java
179.txt;src/test/java/teammates/ui/webapi/SubmitFeedbackResponsesActionTest.java
179.txt;src/test/java/teammates/ui/webapi/FeedbackSessionPublishedEmailWorkerActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetAccountActionTest.java
179.txt;src/test/java/teammates/ui/webapi/UpdateFeedbackSessionActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetUsageStatisticsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/FeedbackSessionRemindParticularUsersEmailWorkerActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetCourseActionTest.java
179.txt;src/test/java/teammates/ui/webapi/CreateFeedbackQuestionActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetNotificationsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/UpdateCourseActionTest.java
179.txt;src/test/java/teammates/ui/webapi/DeleteFeedbackResponseCommentActionTest.java
179.txt;src/test/java/teammates/ui/webapi/BaseActionTest.java
179.txt;src/test/java/teammates/ui/webapi/FeedbackSessionPublishedRemindersActionTest.java
179.txt;src/test/java/teammates/ui/webapi/ArchiveCourseActionTest.java
179.txt;src/test/java/teammates/ui/webapi/DeleteStudentsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetAccountRequestActionTest.java
179.txt;src/test/java/teammates/ui/webapi/QueryLogsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetSessionResponseStatsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/CreateAccountRequestActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetActionClassesActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetReadNotificationsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetRegkeyValidityActionTest.java
179.txt;src/test/java/teammates/ui/webapi/CreateInstructorActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetFeedbackQuestionsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/ResetAccountActionTest.java
179.txt;src/test/java/teammates/ui/webapi/ActionFactoryTest.java
179.txt;src/test/java/teammates/ui/webapi/EnrollStudentsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetAuthInfoActionTest.java
179.txt;src/test/java/teammates/ui/webapi/RegenerateStudentKeyActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetSessionResultsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetInstructorsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/AccountRequestSearchIndexingWorkerActionTest.java
179.txt;src/test/java/teammates/ui/webapi/RestoreCourseActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetHasResponsesActionTest.java
179.txt;src/test/java/teammates/ui/webapi/DeleteCourseActionTest.java
179.txt;src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
179.txt;src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
179.txt;src/test/java/teammates/ui/webapi/BinCourseActionTest.java
179.txt;src/test/java/teammates/ui/webapi/DeleteNotificationActionTest.java
179.txt;src/test/java/teammates/ui/webapi/UpdateNotificationActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetFeedbackQuestionRecipientsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetAccountsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/PublishFeedbackSessionActionTest.java
179.txt;src/test/java/teammates/ui/webapi/CreateNotificationActionTest.java
179.txt;src/test/java/teammates/ui/webapi/CreateAccountActionTest.java
179.txt;src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
179.txt;src/test/java/teammates/ui/webapi/DeleteFeedbackSessionActionTest.java
179.txt;src/test/java/teammates/ui/webapi/SearchInstructorsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/SendErrorReportActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetStudentsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetStudentActionTest.java
179.txt;src/test/java/teammates/ui/webapi/JsonResultTest.java
179.txt;src/test/java/teammates/ui/webapi/GetCourseSectionNamesActionTest.java
179.txt;src/test/java/teammates/ui/webapi/UpdateStudentActionTest.java
179.txt;src/test/java/teammates/ui/webapi/UpdateFeedbackQuestionActionTest.java
179.txt;src/test/java/teammates/ui/webapi/CalculateUsageStatisticsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/CompileLogsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/CreateFeedbackSessionActionTest.java
179.txt;src/test/java/teammates/ui/webapi/SearchAccountRequestsActionTest.java
179.txt;src/test/java/teammates/ui/webapi/UpdateInstructorActionTest.java
179.txt;src/test/java/teammates/ui/webapi/FeedbackSessionOpeningRemindersActionTest.java
179.txt;src/test/java/teammates/ui/webapi/RegenerateInstructorKeyActionTest.java
179.txt;src/test/java/teammates/ui/webapi/CreateFeedbackResponseCommentActionTest.java
179.txt;src/test/java/teammates/ui/webapi/GetNotificationActionTest.java
179.txt;src/main/java/teammates/ui/webapi/AdminExceptionTestAction.java
179.txt;src/e2e/java/teammates/e2e/util/TestNgXmlTest.java
179.txt;src/e2e/java/teammates/e2e/util/TestPropertiesTest.java
179.txt;src/e2e/java/teammates/e2e/cases/SystemErrorEmailReportE2ETest.java
50.txt;src/test/java/teammates/ui/servlets/WebApiServletTest.java
50.txt;src/e2e/java/teammates/e2e/pageobjects/Browser.java
91.txt;src/test/java/teammates/test/EmailChecker.java
91.txt;src/test/java/teammates/logic/api/MockEmailSender.java
91.txt;src/test/java/teammates/ui/webapi/SendLoginEmailActionTest.java
91.txt;src/main/java/teammates/common/util/EmailSendingStatus.java
91.txt;src/main/java/teammates/common/util/EmailWrapper.java
91.txt;src/main/java/teammates/common/datatransfer/logs/EmailSentLogDetails.java
91.txt;src/main/java/teammates/common/exception/EmailSendingException.java
91.txt;src/main/java/teammates/logic/api/EmailGenerator.java
91.txt;src/main/java/teammates/logic/api/EmailSender.java
91.txt;src/main/java/teammates/logic/external/EmptyEmailService.java
91.txt;src/main/java/teammates/logic/external/SendgridService.java
91.txt;src/main/java/teammates/logic/external/EmailSenderService.java
91.txt;src/main/java/teammates/logic/external/MailjetService.java
91.txt;src/main/java/teammates/logic/external/MailgunService.java
91.txt;src/main/java/teammates/ui/request/SendEmailRequest.java
91.txt;src/main/java/teammates/ui/output/SendLoginEmailResponseData.java
91.txt;src/main/java/teammates/ui/webapi/SendEmailWorkerAction.java
91.txt;src/main/java/teammates/ui/webapi/SendLoginEmailAction.java
38.txt;src/main/java/teammates/storage/search/AccountRequestSearchDocument.java
38.txt;src/main/java/teammates/common/datatransfer/logs/RequestLogDetails.java
38.txt;src/main/java/teammates/ui/servlets/WebPageServlet.java
38.txt;src/e2e/java/teammates/e2e/pageobjects/AdminSearchPage.java
38.txt;src/e2e/java/teammates/e2e/pageobjects/CourseJoinConfirmationPage.java
61.txt;src/main/java/teammates/common/datatransfer/InstructorPrivileges.java
61.txt;src/main/java/teammates/ui/request/InstructorPrivilegeUpdateRequest.java
42.txt;src/test/java/teammates/test/MockHttpServletRequest.java
42.txt;src/main/java/teammates/storage/api/AccountRequestsDb.java
42.txt;src/main/java/teammates/storage/entity/AccountRequest.java
42.txt;src/main/java/teammates/common/datatransfer/logs/RequestLogDetails.java
42.txt;src/main/java/teammates/common/datatransfer/attributes/AccountRequestAttributes.java
42.txt;src/main/java/teammates/logic/api/Logic.java
42.txt;src/main/java/teammates/logic/api/TaskQueuer.java
42.txt;src/main/java/teammates/logic/core/AccountRequestsLogic.java
42.txt;src/main/java/teammates/ui/request/SendEmailRequest.java
42.txt;src/main/java/teammates/ui/request/NotificationCreateRequest.java
42.txt;src/main/java/teammates/ui/request/FeedbackSessionBasicRequest.java
42.txt;src/main/java/teammates/ui/webapi/SearchAccountRequestsAction.java
42.txt;src/main/java/teammates/ui/webapi/CreateAccountRequestAction.java
42.txt;src/main/java/teammates/ui/webapi/GetAccountRequestAction.java
42.txt;src/main/java/teammates/ui/webapi/FeedbackSessionResendPublishedEmailWorkerAction.java
42.txt;src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
42.txt;src/main/java/teammates/ui/webapi/SendLoginEmailAction.java
110.txt;src/main/java/teammates/common/exception/InvalidParametersException.java
175.txt;src/test/java/teammates/test/BaseTestCase.java
175.txt;src/test/java/teammates/common/util/StringHelperTest.java
175.txt;src/test/java/teammates/common/datatransfer/TeamEvalResultTest.java
175.txt;src/test/java/teammates/common/datatransfer/attributes/InstructorAttributesTest.java
175.txt;src/test/java/teammates/common/datatransfer/attributes/AccountAttributesTest.java
175.txt;src/test/java/teammates/common/datatransfer/attributes/StudentAttributesTest.java
175.txt;src/test/java/teammates/common/datatransfer/attributes/AccountRequestAttributesTest.java
175.txt;src/test/java/teammates/common/datatransfer/attributes/FeedbackSessionAttributesTest.java
175.txt;src/test/java/teammates/common/datatransfer/attributes/BaseAttributesTest.java
175.txt;src/test/java/teammates/common/datatransfer/attributes/FeedbackQuestionAttributesTest.java
175.txt;src/test/java/teammates/common/datatransfer/attributes/NotificationAttributesTest.java
175.txt;src/test/java/teammates/common/datatransfer/attributes/DeadlineExtensionAttributesTest.java
175.txt;src/test/java/teammates/common/datatransfer/attributes/CourseAttributesTest.java
175.txt;src/test/java/teammates/common/datatransfer/SessionResultsBundleTest.java
55.txt;src/test/java/teammates/common/datatransfer/attributes/AccountRequestAttributesTest.java
55.txt;src/test/java/teammates/common/datatransfer/attributes/NotificationAttributesTest.java
55.txt;src/test/java/teammates/ui/webapi/GetNotificationsActionTest.java
55.txt;src/test/java/teammates/ui/webapi/GetAuthInfoActionTest.java
55.txt;src/test/java/teammates/ui/webapi/ResetAccountRequestActionTest.java
55.txt;src/main/java/teammates/storage/api/AccountRequestsDb.java
55.txt;src/main/java/teammates/common/util/FieldValidator.java
55.txt;src/main/java/teammates/common/datatransfer/attributes/AccountRequestAttributes.java
55.txt;src/main/java/teammates/common/datatransfer/attributes/AccountAttributes.java
55.txt;src/main/java/teammates/common/datatransfer/attributes/NotificationAttributes.java
55.txt;src/main/java/teammates/logic/api/Logic.java
55.txt;src/main/java/teammates/logic/core/AccountsLogic.java
55.txt;src/main/java/teammates/logic/core/AccountRequestsLogic.java
55.txt;src/main/java/teammates/ui/webapi/Action.java
55.txt;src/main/java/teammates/ui/webapi/GetRegkeyValidityAction.java
55.txt;src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
64.txt;src/test/java/teammates/ui/webapi/UpdateFeedbackSessionActionTest.java
64.txt;src/test/java/teammates/ui/webapi/FeedbackSessionRemindParticularUsersEmailWorkerActionTest.java
64.txt;src/test/java/teammates/ui/webapi/GetInstructorsActionTest.java
64.txt;src/test/java/teammates/ui/webapi/GetHasResponsesActionTest.java
64.txt;src/test/java/teammates/ui/webapi/FeedbackSessionClosedRemindersActionTest.java
64.txt;src/test/java/teammates/ui/webapi/PublishFeedbackSessionActionTest.java
64.txt;src/test/java/teammates/ui/webapi/FeedbackSessionClosingRemindersActionTest.java
64.txt;src/test/java/teammates/ui/webapi/CreateFeedbackResponseCommentActionTest.java
98.txt;src/main/java/teammates/storage/api/EntitiesDb.java
89.txt;src/test/java/teammates/test/AbstractBackDoor.java
88.txt;src/main/java/teammates/logic/core/DataBundleLogic.java
32.txt;src/test/java/teammates/ui/servlets/OriginCheckFilterTest.java
32.txt;src/main/java/teammates/common/util/FieldValidator.java
32.txt;src/main/java/teammates/ui/servlets/RequestTraceFilter.java
32.txt;src/main/java/teammates/ui/servlets/WebSecurityHeaderFilter.java
32.txt;src/main/java/teammates/ui/servlets/OriginCheckFilter.java
17.txt;src/test/java/teammates/ui/servlets/WebApiServletTest.java
195.txt;src/client/java/teammates/client/util/ClientProperties.java
76.txt;src/test/java/teammates/logic/core/FeedbackResponsesLogicTest.java
76.txt;src/test/java/teammates/ui/webapi/UpdateFeedbackSessionActionTest.java
76.txt;src/test/java/teammates/ui/webapi/FeedbackSessionRemindParticularUsersEmailWorkerActionTest.java
76.txt;src/test/java/teammates/ui/webapi/CreateAccountRequestActionTest.java
76.txt;src/test/java/teammates/ui/webapi/UpdateFeedbackResponseCommentActionTest.java
76.txt;src/test/java/teammates/ui/webapi/CreateFeedbackResponseCommentActionTest.java
76.txt;src/main/java/teammates/common/util/FieldValidator.java
76.txt;src/main/java/teammates/logic/api/Logic.java
76.txt;src/main/java/teammates/logic/api/TaskQueuer.java
76.txt;src/main/java/teammates/ui/request/NotificationBasicRequest.java
76.txt;src/main/java/teammates/ui/request/FeedbackSessionBasicRequest.java
76.txt;src/main/java/teammates/ui/request/FeedbackQuestionBasicRequest.java
76.txt;src/main/java/teammates/ui/webapi/SearchAccountRequestsAction.java
76.txt;src/main/java/teammates/ui/webapi/AccountRequestSearchIndexingWorkerAction.java
76.txt;src/main/java/teammates/ui/webapi/CreateAccountRequestAction.java
76.txt;src/main/java/teammates/ui/webapi/Action.java
76.txt;src/main/java/teammates/ui/webapi/GetAccountRequestAction.java
76.txt;src/main/java/teammates/ui/webapi/CreateFeedbackQuestionAction.java
76.txt;src/main/java/teammates/ui/webapi/CreateFeedbackSessionAction.java
76.txt;src/main/java/teammates/ui/webapi/CreateNotificationAction.java
76.txt;src/main/java/teammates/ui/webapi/FeedbackSessionRemindParticularUsersEmailWorkerAction.java
76.txt;src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
76.txt;src/main/java/teammates/ui/webapi/CreateCourseAction.java
109.txt;src/main/java/teammates/storage/api/EntitiesDb.java
109.txt;src/main/java/teammates/common/datatransfer/attributes/EntityAttributes.java
109.txt;src/main/java/teammates/common/exception/EntityAlreadyExistsException.java
109.txt;src/main/java/teammates/common/exception/EntityDoesNotExistException.java
109.txt;src/main/java/teammates/ui/webapi/EntityNotFoundException.java
13.txt;src/test/java/teammates/test/TestNgXmlTest.java
13.txt;src/test/java/teammates/architecture/ArchitectureTest.java
13.txt;src/test/java/teammates/common/util/JsonUtilsTest.java
13.txt;src/test/java/teammates/common/util/StringHelperTest.java
13.txt;src/test/java/teammates/common/datatransfer/attributes/InstructorAttributesTest.java
13.txt;src/test/java/teammates/common/datatransfer/attributes/StudentAttributesTest.java
13.txt;src/test/java/teammates/common/datatransfer/attributes/CourseAttributesTest.java
13.txt;src/test/java/teammates/ui/servlets/WebApiServletTest.java
13.txt;src/e2e/java/teammates/e2e/util/TestNgXmlTest.java
46.txt;src/test/java/teammates/test/AbstractBackDoor.java
46.txt;src/test/java/teammates/ui/webapi/GetSessionResultsActionTest.java
46.txt;src/main/java/teammates/common/util/FieldValidator.java
46.txt;src/main/java/teammates/logic/api/Logic.java
46.txt;src/main/java/teammates/ui/webapi/Action.java
46.txt;src/main/java/teammates/ui/webapi/FeedbackSessionRemindParticularUsersEmailWorkerAction.java
92.txt;src/main/java/teammates/logic/external/MailgunService.java
93.txt;src/test/java/teammates/logic/api/MockTaskQueuer.java
93.txt;src/main/java/teammates/logic/external/TaskQueueService.java
93.txt;src/main/java/teammates/logic/external/LocalTaskQueueService.java
93.txt;src/main/java/teammates/logic/external/GoogleCloudTasksService.java
168.txt;src/test/java/teammates/common/util/StringHelperTest.java
168.txt;src/test/java/teammates/common/datatransfer/TeamEvalResultTest.java
168.txt;src/test/java/teammates/common/datatransfer/attributes/InstructorAttributesTest.java
168.txt;src/test/java/teammates/common/datatransfer/attributes/StudentAttributesTest.java
168.txt;src/e2e/java/teammates/e2e/cases/AutomatedSessionRemindersE2ETest.java
70.txt;src/main/java/teammates/logic/external/TaskQueueService.java
70.txt;src/main/java/teammates/logic/external/LocalTaskQueueService.java
169.txt;src/test/java/teammates/test/AssertHelperTest.java
169.txt;src/test/java/teammates/test/BaseTestCase.java
169.txt;src/test/java/teammates/test/TestPropertiesTest.java
169.txt;src/test/java/teammates/common/util/StringHelperTest.java
169.txt;src/test/java/teammates/common/datatransfer/TeamEvalResultTest.java
169.txt;src/test/java/teammates/common/datatransfer/attributes/InstructorAttributesTest.java
169.txt;src/test/java/teammates/common/datatransfer/attributes/AccountAttributesTest.java
169.txt;src/test/java/teammates/common/datatransfer/attributes/StudentAttributesTest.java
169.txt;src/test/java/teammates/common/datatransfer/attributes/NotificationAttributesTest.java
169.txt;src/test/java/teammates/common/datatransfer/attributes/CourseAttributesTest.java
169.txt;src/test/java/teammates/common/datatransfer/SessionResultsBundleTest.java
169.txt;src/test/java/teammates/common/datatransfer/CourseRosterTest.java
169.txt;src/test/java/teammates/ui/webapi/UpdateStudentActionTest.java
36.txt;src/main/java/teammates/common/util/AppUrl.java
36.txt;src/e2e/java/teammates/e2e/pageobjects/Browser.java
36.txt;src/e2e/java/teammates/e2e/pageobjects/AdminSearchPage.java
36.txt;src/e2e/java/teammates/e2e/pageobjects/AppPage.java
28.txt;src/main/java/teammates/common/util/FileHelper.java
28.txt;src/main/java/teammates/common/util/Config.java
28.txt;src/e2e/java/teammates/e2e/pageobjects/Browser.java
132.txt;src/main/java/teammates/storage/api/EntitiesDb.java
132.txt;src/main/java/teammates/common/datatransfer/attributes/EntityAttributes.java
67.txt;src/main/java/teammates/ui/webapi/CompileLogsAction.java
79.txt;src/main/java/teammates/storage/api/EntitiesDb.java
44.txt;src/test/java/teammates/test/AbstractBackDoor.java
44.txt;src/test/java/teammates/ui/webapi/InstructorCourseJoinEmailWorkerActionTest.java
44.txt;src/test/java/teammates/ui/webapi/FeedbackSessionRemindParticularUsersEmailWorkerActionTest.java
44.txt;src/test/java/teammates/ui/webapi/CreateAccountRequestActionTest.java
44.txt;src/test/java/teammates/ui/webapi/CreateInstructorActionTest.java
44.txt;src/test/java/teammates/ui/webapi/InstructorSearchIndexingWorkerActionTest.java
44.txt;src/test/java/teammates/ui/webapi/GetInstructorsActionTest.java
44.txt;src/test/java/teammates/ui/webapi/SearchStudentsActionTest.java
44.txt;src/test/java/teammates/ui/webapi/CreateAccountActionTest.java
44.txt;src/test/java/teammates/ui/webapi/SearchInstructorsActionTest.java
44.txt;src/test/java/teammates/ui/webapi/UpdateStudentActionTest.java
44.txt;src/test/java/teammates/ui/webapi/DeleteInstructorActionTest.java
44.txt;src/test/java/teammates/ui/webapi/GetInstructorActionTest.java
44.txt;src/test/java/teammates/ui/webapi/UpdateInstructorActionTest.java
44.txt;src/main/java/teammates/ui/webapi/SearchAccountRequestsAction.java
44.txt;src/main/java/teammates/ui/webapi/GetInstructorAction.java
44.txt;src/main/java/teammates/ui/webapi/AccountRequestSearchIndexingWorkerAction.java
44.txt;src/main/java/teammates/ui/webapi/StudentCourseJoinEmailWorkerAction.java
44.txt;src/main/java/teammates/ui/webapi/Action.java
44.txt;src/main/java/teammates/ui/webapi/SearchStudentsAction.java
44.txt;src/main/java/teammates/ui/webapi/GetCourseSectionNamesAction.java
44.txt;src/main/java/teammates/ui/webapi/GetStudentsAction.java
44.txt;src/main/java/teammates/ui/webapi/DeleteInstructorAction.java
44.txt;src/main/java/teammates/ui/webapi/InstructorCourseJoinEmailWorkerAction.java
44.txt;src/main/java/teammates/ui/webapi/ActionFactory.java
44.txt;src/main/java/teammates/ui/webapi/InstructorSearchIndexingWorkerAction.java
44.txt;src/main/java/teammates/ui/webapi/ArchiveCourseAction.java
44.txt;src/main/java/teammates/ui/webapi/UpdateStudentAction.java
44.txt;src/main/java/teammates/ui/webapi/GetUserCookieAction.java
44.txt;src/main/java/teammates/ui/webapi/UpdateInstructorAction.java
44.txt;src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
44.txt;src/main/java/teammates/ui/webapi/GetInstructorsAction.java
44.txt;src/main/java/teammates/ui/webapi/UpdateInstructorPrivilegeAction.java
44.txt;src/main/java/teammates/ui/webapi/FeedbackSessionRemindParticularUsersEmailWorkerAction.java
44.txt;src/main/java/teammates/ui/webapi/GetStudentAction.java
44.txt;src/main/java/teammates/ui/webapi/CreateCourseAction.java
44.txt;src/main/java/teammates/ui/webapi/CreateInstructorAction.java
44.txt;src/main/java/teammates/ui/webapi/SearchInstructorsAction.java
44.txt;src/e2e/java/teammates/e2e/pageobjects/InstructorSessionIndividualExtensionPage.java
44.txt;src/e2e/java/teammates/e2e/pageobjects/InstructorHomePage.java
44.txt;src/e2e/java/teammates/e2e/pageobjects/StudentHomePage.java
44.txt;src/e2e/java/teammates/e2e/pageobjects/AdminSearchPage.java
44.txt;src/e2e/java/teammates/e2e/pageobjects/InstructorCourseEditPage.java
44.txt;src/e2e/java/teammates/e2e/pageobjects/AdminHomePage.java
