sourceID,targetID
74,DocumentConversionServiceImp.java
75,OfficeToPdfConversionService.java
74,OfficeToPdfConversionService.java
77,SlidesGenerationProgressNotifier.java
78,PdfSlidesGenerationService.java
79,PdfSlidesGenerationService.java
79,PresentationFileProcessor.java
73,PresentationFileProcessor.java
74,PresentationFileProcessor.java
75,Office2PdfPageConverter.java
78,PresentationConversionCompletionService.java
79,PresentationConversionCompletionService.java
81,SvgImageCreatorImp.java
78,PresentationToConvert.java
73,PresentationToConvert.java
75,OfficeDocumentValidator2.java
75,OfficeDocumentValidator.java
78,ConversionMessageConstants.java
81,ConversionMessageConstants.java
82,ConversionMessageConstants.java
78,DocumentConversionService.java
81,DocumentConversionService.java
82,DocumentConversionService.java
75,PageConverter.java
73,PageConverter.java
77,OfficeToPdfConversionSuccessFilter.java
75,OfficeToPdfConversionSuccessFilter.java
74,OfficeToPdfConversionSuccessFilter.java
81,SvgConversionHandler.java
80,Png2SvgConversionHandler.java
81,Png2SvgConversionHandler.java
75,Office2PdfConverterHandler.java
51,PresentationUrlDownloadService.java
73,PresentationUrlDownloadService.java
74,PresentationUrlDownloadService.java
78,PdfConversionInvalid.java
81,PdfConversionInvalid.java
82,PdfConversionInvalid.java
73,UploadFileTimedoutMessage.java
82,IDocConversionMsg.java
78,DocConversionProgress.java
81,DocConversionProgress.java
77,PageConvertProgressMessage.java
78,IPresentationCompletionMessage.java
73,IPresentationCompletionMessage.java
78,PresentationConvertMessage.java
73,PresentationConvertMessage.java
47,MeetingEndedEvent.java
26,MeetingEndedEvent.java
27,ICallbackEvent.java
27,CallbackUrlService.java
27,docker-clean.sh
65,docker-clean.sh
31,docker-clean.sh
27,hibernate-cfg.sh
31,hibernate-cfg.sh
54,NullMessagingService.java
27,install-graphql-middleware.sh
65,install-graphql-middleware.sh
31,install-graphql-middleware.sh
27,build-and-run.sh
65,build-and-run.sh
31,build-and-run.sh
27,run-watch.sh
31,run-watch.sh
47,RedisStorageService.java
47,RecordingStoreTest.java
27,get-recordings.sh
65,get-recordings.sh
31,get-recordings.sh
27,apply-lib.sh
31,apply-lib.sh
27,deb-helper.sh
31,deb-helper.sh
27,opts-global.sh
31,opts-global.sh
27,after-install.sh
65,after-install.sh
31,after-install.sh
27,before-install.sh
65,before-install.sh
31,before-install.sh
27,after-remove.sh
65,after-remove.sh
31,after-remove.sh
27,before-remove.sh
65,before-remove.sh
31,before-remove.sh
27,workers-start.sh
65,workers-start.sh
31,workers-start.sh
27,setup-inside-docker.sh
65,setup-inside-docker.sh
31,setup-inside-docker.sh
