modelElementID,codeId
175,src/main/java/teammates/common/datatransfer/ErrorLogEntry.java
1,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
4,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
5,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
7,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
22,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
23,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
25,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
26,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
29,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
81,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
85,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
97,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
2,src/main/java/teammates/common/util/HttpRequest.java
11,src/main/java/teammates/common/util/HttpRequest.java
77,src/main/java/teammates/common/util/HttpRequest.java
155,src/main/java/teammates/common/util/HttpRequest.java
168,src/main/java/teammates/common/util/HttpRequest.java
184,src/main/java/teammates/common/util/HttpRequest.java
20,src/e2e/java/teammates/e2e/util/BackDoor.java
155,src/e2e/java/teammates/e2e/util/BackDoor.java
157,src/e2e/java/teammates/e2e/util/BackDoor.java
175,src/e2e/java/teammates/e2e/util/BackDoor.java
1,src/main/java/teammates/ui/webapi/GetInstructorAction.java
4,src/main/java/teammates/ui/webapi/GetInstructorAction.java
5,src/main/java/teammates/ui/webapi/GetInstructorAction.java
7,src/main/java/teammates/ui/webapi/GetInstructorAction.java
22,src/main/java/teammates/ui/webapi/GetInstructorAction.java
23,src/main/java/teammates/ui/webapi/GetInstructorAction.java
25,src/main/java/teammates/ui/webapi/GetInstructorAction.java
26,src/main/java/teammates/ui/webapi/GetInstructorAction.java
29,src/main/java/teammates/ui/webapi/GetInstructorAction.java
81,src/main/java/teammates/ui/webapi/GetInstructorAction.java
85,src/main/java/teammates/ui/webapi/GetInstructorAction.java
97,src/main/java/teammates/ui/webapi/GetInstructorAction.java
20,src/test/java/teammates/common/util/SanitizationHelperTest.java
155,src/test/java/teammates/common/util/SanitizationHelperTest.java
157,src/test/java/teammates/common/util/SanitizationHelperTest.java
175,src/test/java/teammates/common/util/SanitizationHelperTest.java
171,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
173,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
174,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
175,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
176,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
177,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
178,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
179,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
180,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
183,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
190,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
191,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
192,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
1,src/client/java/teammates/client/scripts/DataMigrationForSanitizedInstructorName.java
4,src/client/java/teammates/client/scripts/DataMigrationForSanitizedInstructorName.java
18,src/client/java/teammates/client/scripts/DataMigrationForSanitizedInstructorName.java
194,src/client/java/teammates/client/scripts/DataMigrationForSanitizedInstructorName.java
195,src/client/java/teammates/client/scripts/DataMigrationForSanitizedInstructorName.java
196,src/client/java/teammates/client/scripts/DataMigrationForSanitizedInstructorName.java
197,src/client/java/teammates/client/scripts/DataMigrationForSanitizedInstructorName.java
198,src/client/java/teammates/client/scripts/DataMigrationForSanitizedInstructorName.java
1,src/main/java/teammates/storage/entity/package-info.java
9,src/main/java/teammates/storage/entity/package-info.java
88,src/main/java/teammates/storage/entity/package-info.java
101,src/main/java/teammates/storage/entity/package-info.java
118,src/main/java/teammates/storage/entity/package-info.java
123,src/main/java/teammates/storage/entity/package-info.java
125,src/main/java/teammates/storage/entity/package-info.java
128,src/main/java/teammates/storage/entity/package-info.java
130,src/main/java/teammates/storage/entity/package-info.java
131,src/main/java/teammates/storage/entity/package-info.java
132,src/main/java/teammates/storage/entity/package-info.java
133,src/main/java/teammates/storage/entity/package-info.java
177,src/main/java/teammates/storage/entity/package-info.java
1,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java
20,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java
127,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java
155,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java
156,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java
157,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java
158,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java
159,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java
160,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java
174,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java
175,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java
1,src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
4,src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
5,src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
7,src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
22,src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
23,src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
25,src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
26,src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
29,src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
81,src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
85,src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
97,src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
6,src/main/java/teammates/ui/request/CourseBasicRequest.java
29,src/main/java/teammates/ui/request/CourseBasicRequest.java
30,src/main/java/teammates/ui/request/CourseBasicRequest.java
31,src/main/java/teammates/ui/request/CourseBasicRequest.java
33,src/main/java/teammates/ui/request/CourseBasicRequest.java
34,src/main/java/teammates/ui/request/CourseBasicRequest.java
35,src/main/java/teammates/ui/request/CourseBasicRequest.java
36,src/main/java/teammates/ui/request/CourseBasicRequest.java
37,src/main/java/teammates/ui/request/CourseBasicRequest.java
38,src/main/java/teammates/ui/request/CourseBasicRequest.java
39,src/main/java/teammates/ui/request/CourseBasicRequest.java
41,src/main/java/teammates/ui/request/CourseBasicRequest.java
42,src/main/java/teammates/ui/request/CourseBasicRequest.java
43,src/main/java/teammates/ui/request/CourseBasicRequest.java
49,src/main/java/teammates/ui/request/CourseBasicRequest.java
51,src/main/java/teammates/ui/request/CourseBasicRequest.java
58,src/main/java/teammates/ui/request/CourseBasicRequest.java
59,src/main/java/teammates/ui/request/CourseBasicRequest.java
60,src/main/java/teammates/ui/request/CourseBasicRequest.java
61,src/main/java/teammates/ui/request/CourseBasicRequest.java
62,src/main/java/teammates/ui/request/CourseBasicRequest.java
63,src/main/java/teammates/ui/request/CourseBasicRequest.java
64,src/main/java/teammates/ui/request/CourseBasicRequest.java
65,src/main/java/teammates/ui/request/CourseBasicRequest.java
69,src/main/java/teammates/ui/request/CourseBasicRequest.java
73,src/main/java/teammates/ui/request/CourseBasicRequest.java
74,src/main/java/teammates/ui/request/CourseBasicRequest.java
76,src/main/java/teammates/ui/request/CourseBasicRequest.java
83,src/main/java/teammates/storage/api/StudentsDb.java
2,src/main/java/teammates/storage/api/NotificationsDb.java
52,src/main/java/teammates/storage/api/NotificationsDb.java
55,src/main/java/teammates/storage/api/NotificationsDb.java
85,src/main/java/teammates/storage/api/NotificationsDb.java
87,src/main/java/teammates/storage/api/NotificationsDb.java
94,src/main/java/teammates/storage/api/NotificationsDb.java
96,src/main/java/teammates/storage/api/NotificationsDb.java
98,src/main/java/teammates/storage/api/NotificationsDb.java
102,src/main/java/teammates/storage/api/NotificationsDb.java
106,src/main/java/teammates/storage/api/NotificationsDb.java
111,src/main/java/teammates/storage/api/NotificationsDb.java
117,src/main/java/teammates/storage/api/NotificationsDb.java
131,src/main/java/teammates/storage/api/NotificationsDb.java
145,src/main/java/teammates/storage/api/NotificationsDb.java
148,src/main/java/teammates/storage/api/NotificationsDb.java
150,src/main/java/teammates/storage/api/NotificationsDb.java
153,src/main/java/teammates/storage/api/NotificationsDb.java
185,src/main/java/teammates/storage/api/NotificationsDb.java
2,src/main/java/teammates/ui/webapi/GetDeadlineExtensionAction.java
11,src/main/java/teammates/ui/webapi/GetDeadlineExtensionAction.java
77,src/main/java/teammates/ui/webapi/GetDeadlineExtensionAction.java
155,src/main/java/teammates/ui/webapi/GetDeadlineExtensionAction.java
168,src/main/java/teammates/ui/webapi/GetDeadlineExtensionAction.java
184,src/main/java/teammates/ui/webapi/GetDeadlineExtensionAction.java
33,src/test/java/teammates/ui/servlets/WebApiServletTest.java
2,src/main/java/teammates/common/datatransfer/logs/package-info.java
11,src/main/java/teammates/common/datatransfer/logs/package-info.java
77,src/main/java/teammates/common/datatransfer/logs/package-info.java
155,src/main/java/teammates/common/datatransfer/logs/package-info.java
168,src/main/java/teammates/common/datatransfer/logs/package-info.java
184,src/main/java/teammates/common/datatransfer/logs/package-info.java
33,src/main/java/teammates/ui/servlets/LogoutServlet.java
171,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java
173,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java
174,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java
175,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java
176,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java
177,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java
178,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java
179,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java
180,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java
183,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java
190,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java
191,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java
192,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java
2,src/test/java/teammates/common/datatransfer/package-info.java
11,src/test/java/teammates/common/datatransfer/package-info.java
77,src/test/java/teammates/common/datatransfer/package-info.java
155,src/test/java/teammates/common/datatransfer/package-info.java
168,src/test/java/teammates/common/datatransfer/package-info.java
184,src/test/java/teammates/common/datatransfer/package-info.java
1,src/test/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetailsTest.java
20,src/test/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetailsTest.java
127,src/test/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetailsTest.java
155,src/test/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetailsTest.java
156,src/test/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetailsTest.java
157,src/test/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetailsTest.java
158,src/test/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetailsTest.java
159,src/test/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetailsTest.java
160,src/test/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetailsTest.java
174,src/test/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetailsTest.java
175,src/test/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetailsTest.java
2,src/main/java/teammates/common/datatransfer/attributes/EntityAttributes.java
11,src/main/java/teammates/common/datatransfer/attributes/EntityAttributes.java
77,src/main/java/teammates/common/datatransfer/attributes/EntityAttributes.java
155,src/main/java/teammates/common/datatransfer/attributes/EntityAttributes.java
168,src/main/java/teammates/common/datatransfer/attributes/EntityAttributes.java
184,src/main/java/teammates/common/datatransfer/attributes/EntityAttributes.java
20,src/lnp/java/teammates/lnp/util/JMeterElements.java
155,src/lnp/java/teammates/lnp/util/JMeterElements.java
157,src/lnp/java/teammates/lnp/util/JMeterElements.java
175,src/lnp/java/teammates/lnp/util/JMeterElements.java
171,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
173,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
174,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
175,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
176,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
177,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
178,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
179,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
180,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
183,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
190,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
191,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
192,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
1,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
4,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
5,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
7,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
22,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
23,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
25,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
26,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
29,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
81,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
85,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
97,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
2,src/test/java/teammates/logic/core/FeedbackResponsesLogicTest.java
11,src/test/java/teammates/logic/core/FeedbackResponsesLogicTest.java
77,src/test/java/teammates/logic/core/FeedbackResponsesLogicTest.java
155,src/test/java/teammates/logic/core/FeedbackResponsesLogicTest.java
168,src/test/java/teammates/logic/core/FeedbackResponsesLogicTest.java
184,src/test/java/teammates/logic/core/FeedbackResponsesLogicTest.java
1,src/test/java/teammates/ui/webapi/CreateFeedbackQuestionActionTest.java
4,src/test/java/teammates/ui/webapi/CreateFeedbackQuestionActionTest.java
5,src/test/java/teammates/ui/webapi/CreateFeedbackQuestionActionTest.java
7,src/test/java/teammates/ui/webapi/CreateFeedbackQuestionActionTest.java
22,src/test/java/teammates/ui/webapi/CreateFeedbackQuestionActionTest.java
23,src/test/java/teammates/ui/webapi/CreateFeedbackQuestionActionTest.java
25,src/test/java/teammates/ui/webapi/CreateFeedbackQuestionActionTest.java
26,src/test/java/teammates/ui/webapi/CreateFeedbackQuestionActionTest.java
29,src/test/java/teammates/ui/webapi/CreateFeedbackQuestionActionTest.java
81,src/test/java/teammates/ui/webapi/CreateFeedbackQuestionActionTest.java
85,src/test/java/teammates/ui/webapi/CreateFeedbackQuestionActionTest.java
97,src/test/java/teammates/ui/webapi/CreateFeedbackQuestionActionTest.java
2,src/client/java/teammates/client/scripts/statistics/FileStore.java
11,src/client/java/teammates/client/scripts/statistics/FileStore.java
77,src/client/java/teammates/client/scripts/statistics/FileStore.java
155,src/client/java/teammates/client/scripts/statistics/FileStore.java
168,src/client/java/teammates/client/scripts/statistics/FileStore.java
184,src/client/java/teammates/client/scripts/statistics/FileStore.java
2,src/e2e/java/teammates/e2e/util/TestDataValidityTest.java
11,src/e2e/java/teammates/e2e/util/TestDataValidityTest.java
77,src/e2e/java/teammates/e2e/util/TestDataValidityTest.java
155,src/e2e/java/teammates/e2e/util/TestDataValidityTest.java
168,src/e2e/java/teammates/e2e/util/TestDataValidityTest.java
184,src/e2e/java/teammates/e2e/util/TestDataValidityTest.java
1,src/main/java/teammates/common/exception/EnrollException.java
20,src/main/java/teammates/common/exception/EnrollException.java
127,src/main/java/teammates/common/exception/EnrollException.java
155,src/main/java/teammates/common/exception/EnrollException.java
156,src/main/java/teammates/common/exception/EnrollException.java
157,src/main/java/teammates/common/exception/EnrollException.java
158,src/main/java/teammates/common/exception/EnrollException.java
159,src/main/java/teammates/common/exception/EnrollException.java
160,src/main/java/teammates/common/exception/EnrollException.java
174,src/main/java/teammates/common/exception/EnrollException.java
175,src/main/java/teammates/common/exception/EnrollException.java
2,src/test/java/teammates/common/util/UrlTest.java
11,src/test/java/teammates/common/util/UrlTest.java
77,src/test/java/teammates/common/util/UrlTest.java
155,src/test/java/teammates/common/util/UrlTest.java
168,src/test/java/teammates/common/util/UrlTest.java
184,src/test/java/teammates/common/util/UrlTest.java
127,src/main/java/teammates/common/datatransfer/attributes/DeadlineExtensionAttributes.java
172,src/main/java/teammates/common/datatransfer/attributes/DeadlineExtensionAttributes.java
174,src/main/java/teammates/common/datatransfer/attributes/DeadlineExtensionAttributes.java
1,src/main/java/teammates/logic/core/StudentsLogic.java
7,src/main/java/teammates/logic/core/StudentsLogic.java
8,src/main/java/teammates/logic/core/StudentsLogic.java
22,src/main/java/teammates/logic/core/StudentsLogic.java
47,src/main/java/teammates/logic/core/StudentsLogic.java
68,src/main/java/teammates/logic/core/StudentsLogic.java
77,src/main/java/teammates/logic/core/StudentsLogic.java
79,src/main/java/teammates/logic/core/StudentsLogic.java
84,src/main/java/teammates/logic/core/StudentsLogic.java
85,src/main/java/teammates/logic/core/StudentsLogic.java
86,src/main/java/teammates/logic/core/StudentsLogic.java
87,src/main/java/teammates/logic/core/StudentsLogic.java
88,src/main/java/teammates/logic/core/StudentsLogic.java
97,src/main/java/teammates/logic/core/StudentsLogic.java
117,src/main/java/teammates/logic/core/StudentsLogic.java
119,src/main/java/teammates/logic/core/StudentsLogic.java
122,src/main/java/teammates/logic/core/StudentsLogic.java
129,src/main/java/teammates/logic/core/StudentsLogic.java
131,src/main/java/teammates/logic/core/StudentsLogic.java
176,src/main/java/teammates/logic/core/StudentsLogic.java
185,src/main/java/teammates/logic/core/StudentsLogic.java
1,src/main/java/teammates/ui/webapi/GateKeeper.java
4,src/main/java/teammates/ui/webapi/GateKeeper.java
5,src/main/java/teammates/ui/webapi/GateKeeper.java
7,src/main/java/teammates/ui/webapi/GateKeeper.java
22,src/main/java/teammates/ui/webapi/GateKeeper.java
23,src/main/java/teammates/ui/webapi/GateKeeper.java
25,src/main/java/teammates/ui/webapi/GateKeeper.java
26,src/main/java/teammates/ui/webapi/GateKeeper.java
29,src/main/java/teammates/ui/webapi/GateKeeper.java
81,src/main/java/teammates/ui/webapi/GateKeeper.java
85,src/main/java/teammates/ui/webapi/GateKeeper.java
97,src/main/java/teammates/ui/webapi/GateKeeper.java
1,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java
15,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java
16,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java
17,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java
185,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java
187,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java
188,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java
189,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java
190,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java
2,src/main/java/teammates/common/datatransfer/questions/FeedbackMsqResponseDetails.java
11,src/main/java/teammates/common/datatransfer/questions/FeedbackMsqResponseDetails.java
77,src/main/java/teammates/common/datatransfer/questions/FeedbackMsqResponseDetails.java
155,src/main/java/teammates/common/datatransfer/questions/FeedbackMsqResponseDetails.java
168,src/main/java/teammates/common/datatransfer/questions/FeedbackMsqResponseDetails.java
184,src/main/java/teammates/common/datatransfer/questions/FeedbackMsqResponseDetails.java
41,src/client/java/teammates/client/scripts/PopulateCourseSearchDocuments.java
194,src/client/java/teammates/client/scripts/PopulateCourseSearchDocuments.java
196,src/client/java/teammates/client/scripts/PopulateCourseSearchDocuments.java
198,src/client/java/teammates/client/scripts/PopulateCourseSearchDocuments.java
2,src/main/java/teammates/ui/webapi/GetInstructorAction.java
11,src/main/java/teammates/ui/webapi/GetInstructorAction.java
77,src/main/java/teammates/ui/webapi/GetInstructorAction.java
155,src/main/java/teammates/ui/webapi/GetInstructorAction.java
168,src/main/java/teammates/ui/webapi/GetInstructorAction.java
184,src/main/java/teammates/ui/webapi/GetInstructorAction.java
1,src/client/java/teammates/client/scripts/GoogleIdMigrationBaseScript.java
4,src/client/java/teammates/client/scripts/GoogleIdMigrationBaseScript.java
18,src/client/java/teammates/client/scripts/GoogleIdMigrationBaseScript.java
194,src/client/java/teammates/client/scripts/GoogleIdMigrationBaseScript.java
195,src/client/java/teammates/client/scripts/GoogleIdMigrationBaseScript.java
196,src/client/java/teammates/client/scripts/GoogleIdMigrationBaseScript.java
197,src/client/java/teammates/client/scripts/GoogleIdMigrationBaseScript.java
198,src/client/java/teammates/client/scripts/GoogleIdMigrationBaseScript.java
1,src/test/java/teammates/ui/webapi/CreateFeedbackSessionActionTest.java
4,src/test/java/teammates/ui/webapi/CreateFeedbackSessionActionTest.java
5,src/test/java/teammates/ui/webapi/CreateFeedbackSessionActionTest.java
7,src/test/java/teammates/ui/webapi/CreateFeedbackSessionActionTest.java
