,s_id,t_id,pred,label
131,1,34,0.7296937704086304,0
132,1,35,0.0012541547184810042,0
133,1,36,0.6311387419700623,0
134,1,37,0.9890919923782349,0
135,1,38,0.0071868919767439365,0
136,1,39,0.9986878037452698,0
137,1,40,0.9151906371116638,0
138,1,41,0.9426769614219666,0
139,1,42,0.0001824206847231835,0
140,1,43,0.9979745745658875,0
141,1,44,0.001191610237583518,0
142,1,45,0.998925507068634,0
143,1,46,0.030913405120372772,0
144,1,47,0.9953545331954956,0
145,1,48,0.002210400765761733,0
146,1,49,0.0011199431028217077,0
147,1,50,0.0006907485076226294,0
148,1,51,0.01385907270014286,0
149,1,52,0.9971875548362732,0
150,1,53,0.03176313266158104,0
151,1,54,0.0018455549143254757,0
152,1,55,0.9862632751464844,0
153,1,56,0.0038287516217678785,0
154,1,57,0.0005283731152303517,0
155,1,58,0.005763841327279806,0
156,1,59,0.9698036909103394,0
157,1,60,0.0001524428225820884,0
158,1,61,0.002345540327951312,0
159,1,62,0.047521673142910004,0
160,1,63,5.109089761390351e-05,0
161,1,64,0.014726558700203896,0
162,1,65,0.00010479420598130673,0
163,1,66,0.0005569691420532763,0
164,1,67,8.519233233528212e-05,0
165,1,68,0.00012093690747860819,0
166,1,69,0.00013776295236311853,0
167,1,70,0.6671930551528931,0
168,1,71,0.9997392296791077,0
169,1,72,0.0009862994775176048,0
170,1,73,0.011296633630990982,0
171,1,74,0.06032039225101471,0
172,1,75,0.9996837377548218,0
173,1,76,0.09893843531608582,0
174,1,77,0.99815434217453,0
175,1,78,0.0007123659015633166,0
176,1,79,0.00046354052028618753,0
177,1,80,0.9970830082893372,0
178,1,81,2.8575190299306996e-05,0
179,1,82,0.00034024473279714584,0
180,1,83,0.0009208613773807883,0
181,1,84,0.00019409247033763677,0
182,1,85,0.0001569820597069338,0
183,1,86,0.00010444942017784342,0
184,1,87,0.9882625937461853,0
185,1,88,0.9989519119262695,0
186,1,89,0.001018284005112946,0
187,1,90,0.9863850474357605,0
188,1,91,0.9587938189506531,0
189,1,92,0.008066022768616676,0
190,1,93,0.9985381364822388,0
191,1,94,0.9999305009841919,1
192,1,95,0.999901533126831,0
193,1,96,0.9987646341323853,1
194,2,0,0.9910498857498169,0
195,2,1,0.9920148849487305,0
196,2,2,0.9954839944839478,0
197,2,3,0.9659379720687866,0
198,2,4,0.9980455636978149,1
199,2,5,0.9662538170814514,0
200,2,6,0.9925169348716736,0
201,2,7,0.9943062663078308,0
202,2,8,0.0004768011858686805,0
203,2,9,0.11736120283603668,0
204,2,10,0.00010264263255521655,0
205,2,11,0.01639801636338234,0
206,2,12,0.8127202987670898,0
207,2,13,0.0007167280418798327,0
208,2,14,0.10714098811149597,0
209,2,15,0.001136698992922902,0
210,2,16,0.831818699836731,0
211,2,17,0.07687851041555405,0
212,2,18,0.002625915454700589,0
213,2,19,0.004579747561365366,0
214,2,20,0.9337314367294312,0
215,2,21,0.00015548682131338865,0
216,2,22,0.0003994811268057674,0
217,2,23,0.07838436216115952,0
218,2,24,0.03640726953744888,0
219,2,25,0.0008507132297381759,0
220,2,26,0.0020771254785358906,0
221,2,27,0.001774843200109899,0
222,2,28,0.08192522078752518,0
223,2,29,0.558214545249939,0
224,2,30,0.9688610434532166,0
225,2,31,0.6310599446296692,0
226,2,32,0.017136938869953156,0
227,2,33,0.6411058306694031,0
228,2,34,0.030774634331464767,0
229,2,35,0.00019917877216357738,0
230,2,36,0.9527931213378906,0
231,2,37,0.3394700288772583,0
232,2,38,0.9883744716644287,0
233,2,39,0.9724000096321106,0
234,2,40,0.03682268410921097,0
235,2,41,0.1753864884376526,0
236,2,42,0.001538064330816269,0
237,2,43,0.035434383898973465,0
238,2,44,0.008927768096327782,0
239,2,45,0.05365712195634842,0
240,2,46,0.0140610346570611,0
241,2,47,0.00021977224969305098,0
242,2,48,0.00030563201289623976,0
243,2,49,0.9909690022468567,0
244,2,50,0.12064235657453537,0
245,2,51,0.0012719150399789214,0
246,2,52,0.09673871099948883,0
247,2,53,0.9683200716972351,0
248,2,54,0.6699411273002625,0
249,2,55,0.03128563240170479,0
250,2,56,0.01444711908698082,0
251,2,57,0.003903884906321764,0
252,2,58,0.00036493572406470776,0
253,2,59,0.9867037534713745,0
254,2,60,0.00017581714200787246,0
255,2,61,0.2676200866699219,0
256,2,62,0.1492365002632141,0
257,2,63,0.00011517506936797872,0
258,2,64,0.0003039614239241928,0
259,2,65,7.911788998171687e-05,0
260,2,66,0.026230882853269577,0
261,2,67,0.0012842518044635653,0
262,2,68,0.003226750995963812,0
263,2,69,0.03645176813006401,0
264,2,70,0.988848090171814,0
265,2,71,0.988211452960968,0
266,2,72,0.9174227118492126,0
267,2,73,0.02704448439180851,0
268,2,74,0.04291307553648949,0
269,2,75,0.39004260301589966,0
270,2,76,0.0024510694202035666,0
271,2,77,0.7118282914161682,0
272,2,78,0.9978153705596924,0
273,2,79,0.993775486946106,0
274,2,80,0.997157096862793,0
275,2,81,0.00013975582260172814,0
276,2,82,0.9972699284553528,0
277,2,83,0.9936429262161255,0
278,2,84,0.9814054369926453,0
279,2,85,0.9945704340934753,0
280,2,86,0.9703033566474915,0
281,2,87,0.8881568908691406,0
282,2,88,0.965056836605072,0
283,2,89,0.014417866244912148,0
284,2,90,0.9840735197067261,0
285,2,91,0.0057175843976438046,0
286,2,92,0.0003148594405502081,0
287,2,93,0.10784979164600372,0
288,2,94,0.9983805418014526,0
289,2,95,0.966851532459259,0
290,2,96,0.9954001307487488,0
291,3,0,0.744818925857544,0
292,3,1,5.7550852943677455e-05,0
293,3,2,5.956606401014142e-05,1
294,3,3,7.729883509455249e-05,0
295,3,4,0.9481197595596313,0
296,3,5,4.372344119474292e-05,0
297,3,6,4.3712185288313776e-05,0
298,3,7,0.561026930809021,0
299,3,8,3.065760756726377e-05,0
300,3,9,0.00011236527643632144,0
301,3,10,2.9639228159794584e-05,0
302,3,11,0.00012606242671608925,1
303,3,12,0.9974478483200073,0
304,3,13,4.818409070139751e-05,0
305,3,14,0.00015612877905368805,0
306,3,15,0.0001243347505806014,1
307,3,16,5.9065467212349176e-05,0
308,3,17,7.411976548610255e-05,0
309,3,18,0.9467011094093323,0
310,3,19,0.9990049004554749,0
311,3,20,5.149031130713411e-05,0
312,3,21,4.46468657173682e-05,0
313,3,22,4.868439646088518e-05,0
314,3,23,6.216538895387203e-05,0
315,3,24,0.00011130122584290802,0
316,3,25,0.9503939151763916,0
317,3,26,5.372341547627002e-05,0
318,3,27,4.6218890929594636e-05,0
319,3,28,0.9996776580810547,0
320,3,29,0.0001475753670092672,0
321,3,30,8.547812467440963e-05,0
322,3,31,6.802224379498512e-05,0
323,3,32,4.4223379518371075e-05,0
324,3,33,0.00010779433796415105,0
325,3,34,7.253655348904431e-05,0
326,3,35,4.372477633296512e-05,0
327,3,36,7.729139178991318e-05,0
328,3,37,9.236676851287484e-05,0
329,3,38,8.426351269008592e-05,0
330,3,39,0.9855339527130127,0
331,3,40,5.267291271593422e-05,0
332,3,41,5.289812179398723e-05,0
333,3,42,3.1587165722157806e-05,0
334,3,43,9.90407497738488e-05,0
335,3,44,3.997416206402704e-05,0
336,3,45,0.9959600567817688,0
337,3,46,4.8864210839383304e-05,0
338,3,47,0.6174953579902649,0
339,3,48,4.1872150177368894e-05,0
340,3,49,4.9360656703356653e-05,0
341,3,50,3.935812128474936e-05,0
342,3,51,4.059046841575764e-05,0
343,3,52,0.9889383316040039,0
344,3,53,5.4289317631628364e-05,0
345,3,54,4.3168845877517015e-05,0
346,3,55,7.78086032369174e-05,0
347,3,56,5.954232256044634e-05,0
348,3,57,4.135069320909679e-05,0
349,3,58,3.825033491011709e-05,0
350,3,59,0.9083461761474609,0
351,3,60,4.955384065397084e-05,0
352,3,61,8.411193994106725e-05,0
353,3,62,5.069390681455843e-05,0
354,3,63,2.836978092091158e-05,0
355,3,64,3.103930794168264e-05,0
356,3,65,2.7378660888643935e-05,0
357,3,66,5.848458386026323e-05,0
358,3,67,3.388690674910322e-05,0
359,3,68,4.427976091392338e-05,0
360,3,69,3.9951140934135765e-05,0
361,3,70,8.218998118536547e-05,0
362,3,71,0.9986361861228943,0
363,3,72,9.750011668074876e-05,0
364,3,73,5.783105007139966e-05,0
365,3,74,8.120169513858855e-05,0
366,3,75,0.9983888864517212,0
367,3,76,7.969747093738988e-05,0
368,3,77,0.9937849044799805,0
369,3,78,4.63438373117242e-05,0
370,3,79,4.066176188644022e-05,0
371,3,80,0.025382349267601967,0
372,3,81,2.4779365048743784e-05,0
373,3,82,4.824873758479953e-05,0
374,3,83,4.545189221971668e-05,0
375,3,84,6.31586299277842e-05,0
376,3,85,6.821309216320515e-05,0
377,3,86,6.074951670598239e-05,0
378,3,87,0.017083797603845596,0
379,3,88,0.987429678440094,0
380,3,89,8.874863851815462e-05,0
381,3,90,0.00014342155191116035,0
382,3,91,0.002397629665210843,0
383,3,92,0.00011690997780533507,0
384,3,93,0.9951475262641907,0
385,3,94,0.851283073425293,0
386,3,95,0.8760735392570496,1
387,3,96,0.9766077995300293,0
388,4,0,0.0652148425579071,0
389,4,1,0.006804517935961485,0
390,4,2,0.003032718552276492,0
391,4,3,0.02490701898932457,0
392,4,4,0.2808431088924408,0
393,4,5,0.0012766678119078279,0
394,4,6,0.0026873345486819744,0
395,4,7,0.16238635778427124,0
396,4,8,0.0002621141029521823,0
397,4,9,0.02199312299489975,0
398,4,10,0.00013071954890619963,0
399,4,11,0.007843302562832832,0
400,4,12,0.8441463112831116,0
401,4,13,0.0015807375311851501,0
402,4,14,0.6048213839530945,0
403,4,15,0.001073769060894847,0
404,4,16,0.004675098694860935,0
405,4,17,0.11603862792253494,0
406,4,18,0.0011260609608143568,0
407,4,19,0.038001518696546555,0
408,4,20,0.0050182160921394825,0
409,4,21,0.0006403315928764641,0
410,4,22,0.000756091671064496,0
411,4,23,0.00373776163905859,0
412,4,24,0.008255193009972572,0
413,4,25,0.0008472500485368073,0
414,4,26,0.002872246550396085,0
415,4,27,0.0027439480181783438,0
416,4,28,0.022705819457769394,0
417,4,29,0.017119070515036583,0
418,4,30,0.009918028488755226,0
419,4,31,0.004067772533744574,0
420,4,32,0.002193426014855504,0
421,4,33,0.007845987565815449,0
422,4,34,0.000715419533662498,0
423,4,35,0.0006350717158056796,0
424,4,36,0.006147014442831278,0
425,4,37,0.0029539680108428,0
426,4,38,0.035921674221754074,0
427,4,39,0.4152846336364746,0
428,4,40,0.0030360319651663303,0
429,4,41,0.004097673576325178,0
430,4,42,3.975063737016171e-05,0
431,4,43,0.005088385194540024,0
432,4,44,0.0004544510447885841,0
433,4,45,0.04395328089594841,0
434,4,46,0.00357898254878819,0
435,4,47,0.0008985679596662521,0
436,4,48,0.0010116159683093429,0
437,4,49,0.009471753612160683,0
438,4,50,0.0005413318867795169,0
439,4,51,0.0020404213573783636,0
440,4,52,0.08500075340270996,0
441,4,53,0.008231035433709621,0
442,4,54,0.0005974603700451553,0
443,4,55,0.0018416133243590593,0
444,4,56,0.0028470559045672417,0
445,4,57,0.0016390245873481035,0
446,4,58,0.0012452102964743972,0
447,4,59,0.011658827774226665,0
448,4,60,0.0014168628258630633,0
449,4,61,0.0014492431655526161,0
450,4,62,0.4598977863788605,0
451,4,63,0.00024121049500536174,0
452,4,64,0.00011451863974798471,0
453,4,65,0.002453222870826721,0
454,4,66,0.033957917243242264,0
455,4,67,0.00022390513913705945,0
456,4,68,0.0002072667848551646,0
457,4,69,0.00046673728502355516,0
458,4,70,0.9168831706047058,0
459,4,71,0.9917559623718262,0
460,4,72,0.14570313692092896,0
461,4,73,0.13073883950710297,0
462,4,74,0.9286104440689087,0
463,4,75,0.9747016429901123,0
464,4,76,0.720194399356842,0
465,4,77,0.007908518426120281,0
466,4,78,0.08161327987909317,0
467,4,79,0.00725434860214591,0
468,4,80,0.20182257890701294,0
469,4,81,7.93266372056678e-05,0
470,4,82,0.005694685969501734,0
471,4,83,0.0010791611857712269,0
472,4,84,0.0030341260135173798,0
473,4,85,0.003534721676260233,0
474,4,86,0.0009041318553499877,0
475,4,87,0.035713233053684235,0
476,4,88,0.9127246141433716,0
477,4,89,0.008225996978580952,0
478,4,90,0.09123607724905014,0
479,4,91,0.01393270492553711,0
480,4,92,0.0011361154029145837,0
481,4,93,0.001328508136793971,0
482,4,94,0.8888497352600098,0
483,4,95,0.11850104480981827,0
484,4,96,0.0027766532730311155,0
485,5,0,0.9928983449935913,0
486,5,1,0.006622604094445705,0
487,5,2,0.002151582622900605,1
488,5,3,0.0020420514047145844,0
489,5,4,0.9985069632530212,0
490,5,5,0.00013713033695239574,0
491,5,6,0.004081251565366983,0
492,5,7,0.9833784699440002,0
493,5,8,4.8078156396513805e-05,0
494,5,9,0.0035400886554270983,0
495,5,10,4.4438984332373366e-05,0
496,5,11,0.05335653945803642,1
497,5,12,0.9980592131614685,0
498,5,13,0.00013113979366607964,0
499,5,14,0.02540246769785881,0
500,5,15,0.00015980444732122123,1
501,5,16,0.0012450283393263817,0
502,5,17,0.003533831797540188,0
503,5,18,0.9755938053131104,0
504,5,19,0.9993995428085327,0
505,5,20,0.27523180842399597,0
506,5,21,0.0004635946243070066,0
507,5,22,0.0010275259846821427,0
508,5,23,0.002299278974533081,0
509,5,24,0.045176394283771515,0
510,5,25,0.9746641516685486,0
511,5,26,0.0008172955131158233,0
512,5,27,0.0006951760733500123,0
513,5,28,0.9992935657501221,0
514,5,29,0.11419148743152618,0
515,5,30,0.15601514279842377,0
516,5,31,0.0017768811667338014,0
517,5,32,0.00029170303605496883,0
518,5,33,0.006919109262526035,0
519,5,34,0.0005912106134928763,0
520,5,35,0.0007250509806908667,0
521,5,36,0.0495777390897274,0
522,5,37,0.007232619449496269,0
523,5,38,0.24814648926258087,0
524,5,39,0.9992258548736572,0
525,5,40,0.009778500534594059,0
526,5,41,0.015088528394699097,0
527,5,42,2.874969140975736e-05,0
528,5,43,0.0028693650383502245,0
529,5,44,0.00014374384772963822,0
530,5,45,0.9966837763786316,0
531,5,46,0.0011062431149184704,0
532,5,47,0.985328733921051,0
533,5,48,0.0005120079731568694,0
534,5,49,0.03674988076090813,0
535,5,50,0.00045600649900734425,0
536,5,51,0.0011868468718603253,0
537,5,52,0.9953173398971558,0
538,5,53,0.4777514636516571,0
539,5,54,0.0007766177877783775,0
540,5,55,0.0026647434569895267,0
541,5,56,0.001331376493908465,0
542,5,57,0.0002073041396215558,0
543,5,58,0.0007451110286638141,0
544,5,59,0.9183403253555298,0
545,5,60,8.282269845949486e-05,0
546,5,61,0.00010931222641374916,0
547,5,62,0.0002429683954687789,0
548,5,63,4.002607238362543e-05,0
549,5,64,6.113295239629224e-05,0
550,5,65,5.687069642590359e-05,0
551,5,66,0.0004361378960311413,0
552,5,67,0.00010077145270770416,0
553,5,68,7.624811405548826e-05,0
554,5,69,0.00015540544700343162,0
555,5,70,0.9951608777046204,0
556,5,71,0.9996285438537598,0
557,5,72,0.98143470287323,0
558,5,73,0.0005404428229667246,0
559,5,74,0.0011663325130939484,0
560,5,75,0.9998268485069275,0
561,5,76,0.0003569539694581181,0
562,5,77,0.9965721368789673,0
563,5,78,0.0019567105919122696,0
564,5,79,0.03744111955165863,0
565,5,80,0.9908889532089233,0
566,5,81,3.3501833968330175e-05,0
567,5,82,0.0007502427906729281,0
568,5,83,0.0001902734220493585,0
569,5,84,0.00012550828978419304,0
570,5,85,0.0003632507286965847,0
571,5,86,0.00013303838204592466,0
572,5,87,0.9929071664810181,0
573,5,88,0.9982775449752808,0
574,5,89,0.000343432737281546,0
575,5,90,0.7603878378868103,0
576,5,91,0.8708934187889099,0
577,5,92,0.0026726883370429277,0
578,5,93,0.9965780377388,0
579,5,94,0.9969911575317383,0
580,5,95,0.9980429410934448,1
581,5,96,0.9901676177978516,0
582,6,0,0.0001316075649810955,0
583,6,1,0.00036978593561798334,0
584,6,2,0.01170366071164608,1
585,6,3,0.04935535043478012,0
586,6,4,0.004873733501881361,0
587,6,5,0.9058757424354553,0
588,6,6,0.00040627209818921983,0
589,6,7,0.00016698442050255835,0
590,6,8,9.330870670964941e-05,0
591,6,9,0.9902551770210266,0
592,6,10,8.29075652291067e-05,0
593,6,11,0.0010793046094477177,1
594,6,12,0.0016488658729940653,0
595,6,13,0.00020625699835363775,0
596,6,14,0.0019125420367345214,0
597,6,15,0.0052178953774273396,1
598,6,16,0.0009963514748960733,0
599,6,17,0.0046152290888130665,0
600,6,18,0.00019393762340769172,0
601,6,19,0.00033388554584234953,0
602,6,20,0.00021691745496354997,0
603,6,21,0.00014462030958384275,0
604,6,22,0.00016704080917406827,0
605,6,23,0.0003186945978086442,0
606,6,24,0.00031809660140424967,0
607,6,25,0.00016537313058506697,0
608,6,26,0.0002917681122198701,0
609,6,27,0.00035757586010731757,0
610,6,28,0.00034120347118005157,0
611,6,29,0.0004229547339491546,0
612,6,30,0.0003100959584116936,0
613,6,31,0.00020757014863193035,0
614,6,32,0.0004533194296527654,0
615,6,33,0.000328199501382187,0
616,6,34,0.00011914849164895713,0
617,6,35,0.00015283055836334825,0
618,6,36,0.00023746407532598823,0
619,6,37,0.0003043531905859709,0
620,6,38,0.5666828751564026,0
621,6,39,0.0012133764103055,0
622,6,40,0.0003781624836847186,0
623,6,41,0.0004878052859567106,0
624,6,42,3.291069151600823e-05,0
625,6,43,0.00030088357743807137,0
626,6,44,0.0005176340346224606,0
627,6,45,0.0004742160381283611,0
628,6,46,0.0003918807196896523,0
629,6,47,0.00015132894623093307,0
630,6,48,0.0001915246102726087,0
631,6,49,0.18801887333393097,0
632,6,50,0.00020246293570380658,0
633,6,51,0.000239548651734367,0
634,6,52,0.000468491722131148,0
635,6,53,0.0002493385109119117,0
636,6,54,0.0002530328347347677,0
637,6,55,0.00026064677513204515,0
638,6,56,0.0002577536506578326,0
639,6,57,0.00041941952076740563,0
640,6,58,0.00022120600624475628,0
641,6,59,5.946640158072114e-05,0
642,6,60,9.377861715620384e-05,0
643,6,61,0.0003282893158029765,0
644,6,62,0.0002767733531072736,0
645,6,63,4.952361268806271e-05,0
646,6,64,3.238138378947042e-05,0
647,6,65,4.91782629978843e-05,0
648,6,66,0.00013702706201002002,0
649,6,67,7.063495286274701e-05,0
650,6,68,8.406223059864715e-05,0
651,6,69,0.0001184111533802934,0
652,6,70,0.9897740483283997,0
653,6,71,0.0006670534494332969,0
654,6,72,0.14129449427127838,0
655,6,73,4.9462767492514104e-05,0
656,6,74,9.785014117369428e-05,0
657,6,75,0.025049475952982903,0
658,6,76,4.677581455325708e-05,0
659,6,77,0.00015062224701978266,0
660,6,78,0.004597176797688007,0
661,6,79,0.0009833804797381163,0
662,6,80,0.00010161597310798243,0
663,6,81,3.353386273374781e-05,0
664,6,82,0.0016212697373703122,0
665,6,83,7.461220229743049e-05,0
666,6,84,0.00010178414231631905,0
667,6,85,0.0016160429222509265,0
668,6,86,0.00014013306645210832,0
669,6,87,0.0001234762603417039,0
670,6,88,0.001929537276737392,0
671,6,89,0.0011124976444989443,0
672,6,90,0.0002006172144319862,0
673,6,91,0.0001734632533043623,0
674,6,92,0.00020855233015026897,0
675,6,93,7.904037192929536e-05,0
676,6,94,0.00015753056504763663,0
677,6,95,0.008032983168959618,1
678,6,96,0.003620660165324807,0
679,7,0,0.47839394211769104,0
680,7,1,0.9868515133857727,0
681,7,2,0.8318783640861511,0
682,7,3,0.7994599938392639,0
683,7,4,0.9517127871513367,0
684,7,5,0.0008659851155243814,0
685,7,6,0.988020122051239,0
686,7,7,0.7424414753913879,0
687,7,8,0.00013501039939001203,0
688,7,9,0.9892387390136719,0
689,7,10,0.00014487274165730923,0
690,7,11,0.9620105624198914,0
691,7,12,0.014743449166417122,0
692,7,13,0.007419726345688105,0
693,7,14,0.011539794504642487,0
694,7,15,0.006083591841161251,0
695,7,16,0.33154740929603577,0
696,7,17,0.07982855290174484,0
697,7,18,0.0018734345212578773,0
698,7,19,0.0006404637824743986,0
699,7,20,0.9900804162025452,0
700,7,21,0.0005262568593025208,0
701,7,22,0.0008363078813999891,0
702,7,23,0.16894179582595825,0
703,7,24,0.04651746526360512,0
704,7,25,0.0012244507670402527,0
705,7,26,0.013913333415985107,0
706,7,27,0.04760262370109558,0
707,7,28,0.009367640130221844,0
708,7,29,0.20915177464485168,0
709,7,30,0.3905150890350342,0
710,7,31,0.00898525957018137,0
711,7,32,0.052759166806936264,0
712,7,33,0.13810348510742188,0
713,7,34,0.0007555968477390707,0
714,7,35,0.0006129599059931934,0
715,7,36,0.09240642189979553,0
716,7,37,0.06443684548139572,0
717,7,38,0.9978995323181152,0
718,7,39,0.9878160357475281,0
719,7,40,0.9401320219039917,0
720,7,41,0.9689498543739319,0
721,7,42,3.617755646700971e-05,0
722,7,43,0.07531778514385223,0
723,7,44,0.0009063121979124844,0
724,7,45,0.006085624918341637,0
725,7,46,0.07166881859302521,0
726,7,47,0.0005126980249769986,0
727,7,48,0.0018609928665682673,0
728,7,49,0.9988604784011841,0
729,7,50,0.006609986070543528,0
730,7,51,0.02827841229736805,0
731,7,52,0.005838117096573114,0
732,7,53,0.991477906703949,0
733,7,54,0.01880810223519802,0
734,7,55,0.033922675997018814,0
735,7,56,0.04325391352176666,0
736,7,57,0.035828061401844025,0
737,7,58,0.01216829102486372,0
738,7,59,9.233787568518892e-05,0
739,7,60,0.0002249545359518379,0
740,7,61,0.0009557437733747065,0
741,7,62,0.024595852941274643,0
742,7,63,0.00012756040086969733,0
743,7,64,0.00010432697308715433,0
744,7,65,0.00010728550114436075,0
745,7,66,0.0026967159938067198,0
746,7,67,9.381546988151968e-05,0
747,7,68,0.001198542769998312,0
748,7,69,0.012995555065572262,0
749,7,70,0.9962463974952698,0
750,7,71,0.9796949625015259,0
751,7,72,0.9969257712364197,0
752,7,73,0.00012146739027230069,0
753,7,74,0.00021948953508399427,0
754,7,75,0.7400701642036438,0
755,7,76,0.00012212390720378608,0
756,7,77,0.0003284223494119942,0
757,7,78,0.9935210347175598,0
758,7,79,0.9968439340591431,0
759,7,80,0.24366305768489838,0
760,7,81,5.612022505374625e-05,0
761,7,82,0.9856176972389221,0
762,7,83,0.00457546254619956,0
763,7,84,0.6604068279266357,0
764,7,85,0.1691853553056717,0
765,7,86,0.0021272969897836447,0
766,7,87,0.4314109683036804,0
767,7,88,0.006800886243581772,0
768,7,89,0.0003040255105588585,0
769,7,90,0.3254377841949463,0
770,7,91,0.000570634554605931,0
771,7,92,0.0002540219575166702,0
772,7,93,0.0004870024567935616,0
773,7,94,0.76706862449646,0
774,7,95,0.015184235759079456,0
775,7,96,0.5647450089454651,0
776,8,0,4.406929656397551e-05,0
777,8,1,0.0001796767901396379,0
778,8,2,9.812822827370837e-05,0
779,8,3,0.0001356781431240961,0
780,8,4,0.00013349407527130097,0
781,8,5,3.7283931305864826e-05,1
782,8,6,0.9968107342720032,1
783,8,7,5.0593549531186e-05,0
784,8,8,3.7587702536256984e-05,0
785,8,9,0.049459781497716904,0
786,8,10,3.811531496467069e-05,0
787,8,11,0.0325886495411396,0
788,8,12,0.0001326717610936612,0
