modelElementID,codeId
22,src/main/java/teammates/ui/output/RegenerateKeyData.java
26,src/main/java/teammates/ui/output/RegenerateKeyData.java
25,src/main/java/teammates/ui/output/RegenerateKeyData.java
29,src/main/java/teammates/ui/output/RegenerateKeyData.java
1,src/main/java/teammates/ui/output/RegenerateKeyData.java
7,src/main/java/teammates/ui/output/RegenerateKeyData.java
4,src/main/java/teammates/ui/output/RegenerateKeyData.java
5,src/main/java/teammates/ui/output/RegenerateKeyData.java
9,src/main/java/teammates/storage/entity/DeadlineExtension.java
1,src/main/java/teammates/storage/entity/DeadlineExtension.java
177,src/main/java/teammates/storage/entity/DeadlineExtension.java
125,src/main/java/teammates/storage/entity/DeadlineExtension.java
123,src/main/java/teammates/storage/entity/DeadlineExtension.java
130,src/main/java/teammates/storage/entity/DeadlineExtension.java
128,src/main/java/teammates/storage/entity/DeadlineExtension.java
118,src/main/java/teammates/storage/entity/DeadlineExtension.java
101,src/main/java/teammates/storage/entity/DeadlineExtension.java
133,src/main/java/teammates/storage/entity/DeadlineExtension.java
131,src/main/java/teammates/storage/entity/DeadlineExtension.java
132,src/main/java/teammates/storage/entity/DeadlineExtension.java
88,src/main/java/teammates/storage/entity/DeadlineExtension.java
97,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
85,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
81,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
23,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
22,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
26,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
25,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
29,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
1,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
7,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
4,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
5,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
97,src/test/java/teammates/ui/webapi/BinFeedbackSessionActionTest.java
85,src/test/java/teammates/ui/webapi/BinFeedbackSessionActionTest.java
81,src/test/java/teammates/ui/webapi/BinFeedbackSessionActionTest.java
23,src/test/java/teammates/ui/webapi/BinFeedbackSessionActionTest.java
22,src/test/java/teammates/ui/webapi/BinFeedbackSessionActionTest.java
26,src/test/java/teammates/ui/webapi/BinFeedbackSessionActionTest.java
25,src/test/java/teammates/ui/webapi/BinFeedbackSessionActionTest.java
29,src/test/java/teammates/ui/webapi/BinFeedbackSessionActionTest.java
1,src/test/java/teammates/ui/webapi/BinFeedbackSessionActionTest.java
7,src/test/java/teammates/ui/webapi/BinFeedbackSessionActionTest.java
4,src/test/java/teammates/ui/webapi/BinFeedbackSessionActionTest.java
5,src/test/java/teammates/ui/webapi/BinFeedbackSessionActionTest.java
1,src/client/java/teammates/client/scripts/MockCourseWithLargeResponseScript.java
4,src/client/java/teammates/client/scripts/MockCourseWithLargeResponseScript.java
18,src/client/java/teammates/client/scripts/MockCourseWithLargeResponseScript.java
196,src/client/java/teammates/client/scripts/MockCourseWithLargeResponseScript.java
197,src/client/java/teammates/client/scripts/MockCourseWithLargeResponseScript.java
194,src/client/java/teammates/client/scripts/MockCourseWithLargeResponseScript.java
195,src/client/java/teammates/client/scripts/MockCourseWithLargeResponseScript.java
198,src/client/java/teammates/client/scripts/MockCourseWithLargeResponseScript.java
185,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
187,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
188,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
189,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
190,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
15,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
16,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
17,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
1,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
1,src/client/java/teammates/client/scripts/DataMigrationForSanitizedDataInCourseAttributes.java
4,src/client/java/teammates/client/scripts/DataMigrationForSanitizedDataInCourseAttributes.java
18,src/client/java/teammates/client/scripts/DataMigrationForSanitizedDataInCourseAttributes.java
196,src/client/java/teammates/client/scripts/DataMigrationForSanitizedDataInCourseAttributes.java
197,src/client/java/teammates/client/scripts/DataMigrationForSanitizedDataInCourseAttributes.java
194,src/client/java/teammates/client/scripts/DataMigrationForSanitizedDataInCourseAttributes.java
195,src/client/java/teammates/client/scripts/DataMigrationForSanitizedDataInCourseAttributes.java
198,src/client/java/teammates/client/scripts/DataMigrationForSanitizedDataInCourseAttributes.java
97,src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java
85,src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java
81,src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java
23,src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java
22,src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java
26,src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java
25,src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java
29,src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java
1,src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java
7,src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java
4,src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java
5,src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java
185,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentRecordsPage.java
186,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentRecordsPage.java
187,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentRecordsPage.java
188,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentRecordsPage.java
189,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentRecordsPage.java
190,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentRecordsPage.java
15,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentRecordsPage.java
16,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentRecordsPage.java
17,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentRecordsPage.java
1,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentRecordsPage.java
97,src/main/java/teammates/ui/output/InstructorPermissionRole.java
85,src/main/java/teammates/ui/output/InstructorPermissionRole.java
81,src/main/java/teammates/ui/output/InstructorPermissionRole.java
23,src/main/java/teammates/ui/output/InstructorPermissionRole.java
22,src/main/java/teammates/ui/output/InstructorPermissionRole.java
26,src/main/java/teammates/ui/output/InstructorPermissionRole.java
25,src/main/java/teammates/ui/output/InstructorPermissionRole.java
29,src/main/java/teammates/ui/output/InstructorPermissionRole.java
1,src/main/java/teammates/ui/output/InstructorPermissionRole.java
7,src/main/java/teammates/ui/output/InstructorPermissionRole.java
4,src/main/java/teammates/ui/output/InstructorPermissionRole.java
5,src/main/java/teammates/ui/output/InstructorPermissionRole.java
97,src/main/java/teammates/ui/webapi/GetAccountsAction.java
85,src/main/java/teammates/ui/webapi/GetAccountsAction.java
81,src/main/java/teammates/ui/webapi/GetAccountsAction.java
23,src/main/java/teammates/ui/webapi/GetAccountsAction.java
22,src/main/java/teammates/ui/webapi/GetAccountsAction.java
26,src/main/java/teammates/ui/webapi/GetAccountsAction.java
25,src/main/java/teammates/ui/webapi/GetAccountsAction.java
29,src/main/java/teammates/ui/webapi/GetAccountsAction.java
1,src/main/java/teammates/ui/webapi/GetAccountsAction.java
7,src/main/java/teammates/ui/webapi/GetAccountsAction.java
4,src/main/java/teammates/ui/webapi/GetAccountsAction.java
5,src/main/java/teammates/ui/webapi/GetAccountsAction.java
97,src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
85,src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
81,src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
23,src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
22,src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
26,src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
25,src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
29,src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
1,src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
7,src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
4,src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
5,src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
97,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
85,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
81,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
23,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
22,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
26,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
25,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
29,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
1,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
7,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
4,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
5,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
185,src/e2e/java/teammates/e2e/cases/axe/StudentCourseDetailsPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/StudentCourseDetailsPageAxeTest.java
187,src/e2e/java/teammates/e2e/cases/axe/StudentCourseDetailsPageAxeTest.java
188,src/e2e/java/teammates/e2e/cases/axe/StudentCourseDetailsPageAxeTest.java
189,src/e2e/java/teammates/e2e/cases/axe/StudentCourseDetailsPageAxeTest.java
190,src/e2e/java/teammates/e2e/cases/axe/StudentCourseDetailsPageAxeTest.java
15,src/e2e/java/teammates/e2e/cases/axe/StudentCourseDetailsPageAxeTest.java
16,src/e2e/java/teammates/e2e/cases/axe/StudentCourseDetailsPageAxeTest.java
17,src/e2e/java/teammates/e2e/cases/axe/StudentCourseDetailsPageAxeTest.java
1,src/e2e/java/teammates/e2e/cases/axe/StudentCourseDetailsPageAxeTest.java
1,src/main/java/teammates/common/util/StdOutConsoleHandler.java
127,src/main/java/teammates/common/util/StdOutConsoleHandler.java
20,src/main/java/teammates/common/util/StdOutConsoleHandler.java
155,src/main/java/teammates/common/util/StdOutConsoleHandler.java
156,src/main/java/teammates/common/util/StdOutConsoleHandler.java
159,src/main/java/teammates/common/util/StdOutConsoleHandler.java
160,src/main/java/teammates/common/util/StdOutConsoleHandler.java
157,src/main/java/teammates/common/util/StdOutConsoleHandler.java
158,src/main/java/teammates/common/util/StdOutConsoleHandler.java
174,src/main/java/teammates/common/util/StdOutConsoleHandler.java
175,src/main/java/teammates/common/util/StdOutConsoleHandler.java
185,src/e2e/java/teammates/e2e/pageobjects/AdminNotificationsPage.java
186,src/e2e/java/teammates/e2e/pageobjects/AdminNotificationsPage.java
187,src/e2e/java/teammates/e2e/pageobjects/AdminNotificationsPage.java
188,src/e2e/java/teammates/e2e/pageobjects/AdminNotificationsPage.java
189,src/e2e/java/teammates/e2e/pageobjects/AdminNotificationsPage.java
190,src/e2e/java/teammates/e2e/pageobjects/AdminNotificationsPage.java
15,src/e2e/java/teammates/e2e/pageobjects/AdminNotificationsPage.java
16,src/e2e/java/teammates/e2e/pageobjects/AdminNotificationsPage.java
17,src/e2e/java/teammates/e2e/pageobjects/AdminNotificationsPage.java
1,src/e2e/java/teammates/e2e/pageobjects/AdminNotificationsPage.java
185,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java
186,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java
187,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java
188,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java
189,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java
190,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java
15,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java
16,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java
17,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java
1,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java
97,src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
85,src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
81,src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
23,src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
22,src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
26,src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
25,src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
29,src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
1,src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
7,src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
4,src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
5,src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
97,src/main/java/teammates/ui/output/DeadlineExtensionData.java
85,src/main/java/teammates/ui/output/DeadlineExtensionData.java
81,src/main/java/teammates/ui/output/DeadlineExtensionData.java
23,src/main/java/teammates/ui/output/DeadlineExtensionData.java
22,src/main/java/teammates/ui/output/DeadlineExtensionData.java
26,src/main/java/teammates/ui/output/DeadlineExtensionData.java
25,src/main/java/teammates/ui/output/DeadlineExtensionData.java
29,src/main/java/teammates/ui/output/DeadlineExtensionData.java
1,src/main/java/teammates/ui/output/DeadlineExtensionData.java
7,src/main/java/teammates/ui/output/DeadlineExtensionData.java
4,src/main/java/teammates/ui/output/DeadlineExtensionData.java
5,src/main/java/teammates/ui/output/DeadlineExtensionData.java
1,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java
127,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java
20,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java
155,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java
156,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java
159,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java
160,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java
157,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java
158,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java
174,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java
175,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java
185,src/e2e/java/teammates/e2e/pageobjects/AppPage.java
186,src/e2e/java/teammates/e2e/pageobjects/AppPage.java
187,src/e2e/java/teammates/e2e/pageobjects/AppPage.java
188,src/e2e/java/teammates/e2e/pageobjects/AppPage.java
189,src/e2e/java/teammates/e2e/pageobjects/AppPage.java
190,src/e2e/java/teammates/e2e/pageobjects/AppPage.java
15,src/e2e/java/teammates/e2e/pageobjects/AppPage.java
16,src/e2e/java/teammates/e2e/pageobjects/AppPage.java
17,src/e2e/java/teammates/e2e/pageobjects/AppPage.java
1,src/e2e/java/teammates/e2e/pageobjects/AppPage.java
97,src/test/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerActionTest.java
85,src/test/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerActionTest.java
81,src/test/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerActionTest.java
23,src/test/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerActionTest.java
22,src/test/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerActionTest.java
26,src/test/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerActionTest.java
25,src/test/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerActionTest.java
29,src/test/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerActionTest.java
1,src/test/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerActionTest.java
7,src/test/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerActionTest.java
4,src/test/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerActionTest.java
5,src/test/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerActionTest.java
185,src/e2e/java/teammates/e2e/pageobjects/InstructorSessionIndividualExtensionPage.java
186,src/e2e/java/teammates/e2e/pageobjects/InstructorSessionIndividualExtensionPage.java
187,src/e2e/java/teammates/e2e/pageobjects/InstructorSessionIndividualExtensionPage.java
188,src/e2e/java/teammates/e2e/pageobjects/InstructorSessionIndividualExtensionPage.java
189,src/e2e/java/teammates/e2e/pageobjects/InstructorSessionIndividualExtensionPage.java
190,src/e2e/java/teammates/e2e/pageobjects/InstructorSessionIndividualExtensionPage.java
15,src/e2e/java/teammates/e2e/pageobjects/InstructorSessionIndividualExtensionPage.java
16,src/e2e/java/teammates/e2e/pageobjects/InstructorSessionIndividualExtensionPage.java
17,src/e2e/java/teammates/e2e/pageobjects/InstructorSessionIndividualExtensionPage.java
1,src/e2e/java/teammates/e2e/pageobjects/InstructorSessionIndividualExtensionPage.java
97,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
85,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
81,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
23,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
22,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
26,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
25,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
29,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
1,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
7,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
4,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
5,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
97,src/main/java/teammates/ui/request/Intent.java
85,src/main/java/teammates/ui/request/Intent.java
81,src/main/java/teammates/ui/request/Intent.java
23,src/main/java/teammates/ui/request/Intent.java
22,src/main/java/teammates/ui/request/Intent.java
26,src/main/java/teammates/ui/request/Intent.java
25,src/main/java/teammates/ui/request/Intent.java
29,src/main/java/teammates/ui/request/Intent.java
1,src/main/java/teammates/ui/request/Intent.java
7,src/main/java/teammates/ui/request/Intent.java
4,src/main/java/teammates/ui/request/Intent.java
5,src/main/java/teammates/ui/request/Intent.java
1,src/main/java/teammates/common/util/Logger.java
127,src/main/java/teammates/common/util/Logger.java
20,src/main/java/teammates/common/util/Logger.java
155,src/main/java/teammates/common/util/Logger.java
156,src/main/java/teammates/common/util/Logger.java
159,src/main/java/teammates/common/util/Logger.java
160,src/main/java/teammates/common/util/Logger.java
157,src/main/java/teammates/common/util/Logger.java
158,src/main/java/teammates/common/util/Logger.java
174,src/main/java/teammates/common/util/Logger.java
175,src/main/java/teammates/common/util/Logger.java
97,src/main/java/teammates/ui/output/UsageStatisticsData.java
85,src/main/java/teammates/ui/output/UsageStatisticsData.java
81,src/main/java/teammates/ui/output/UsageStatisticsData.java
23,src/main/java/teammates/ui/output/UsageStatisticsData.java
