sourceID;targetID
24.txt;LoadBalancedCRUDOperations.java
24.txt;RestUtil.java
32.txt;categorylist.jsp
32.txt;PreprocessedSlopeOneRecommenderTest.java
32.txt;SlopeOneRecommenderTest.java
32.txt;PreprocessedSlopeOneRecommender.java
32.txt;SlopeOneRecommender.java
10.txt;TestImageDB.java
10.txt;TestImageDBKey.java
10.txt;TestStoreImage.java
10.txt;TestImageProvider.java
10.txt;StoreLargeImages.java
10.txt;ImageProvider.java
10.txt;ImageCreator.java
10.txt;ImageIDFactory.java
10.txt;ImageProviderStartup.java
10.txt;ImageScaler.java
10.txt;ImageProviderEndpoint.java
10.txt;ImageDBKey.java
10.txt;ImageDB.java
10.txt;StoreImage.java
10.txt;LoadBalancedImageOperations.java
10.txt;ImageSize.java
11.txt;TestStoreLargeImages.java
11.txt;TestImageDB.java
11.txt;TestImageDBKey.java
11.txt;TestStoreImage.java
11.txt;TestImageProvider.java
11.txt;StoreLargeImages.java
11.txt;ImageProvider.java
11.txt;ImageCreator.java
11.txt;ImageIDFactory.java
11.txt;SetupController.java
11.txt;ImageScaler.java
11.txt;ICachable.java
11.txt;ImageProviderEndpoint.java
11.txt;ImageDBKey.java
11.txt;ImageDB.java
11.txt;StoreImage.java
11.txt;ProductEndpoint.java
11.txt;PersistenceProduct.java
11.txt;ProductRepository.java
11.txt;ProductServlet.java
11.txt;product_item.jsp
11.txt;product.jsp
11.txt;LoadBalancedImageOperations.java
11.txt;ImageSize.java
11.txt;Product.java
11.txt;ImageSizePreset.java
17.txt;DriveStorage.java
17.txt;ImageProviderEndpoint.java
17.txt;LoadBalancedImageOperations.java
8.txt;RecommendEndpoint.java
2.txt;ISecurityProvider.java
2.txt;TestStoreLargeImages.java
2.txt;TestImageDB.java
2.txt;TestImageDBKey.java
2.txt;TestStoreImage.java
2.txt;TestImageProvider.java
2.txt;StoreLargeImages.java
2.txt;ImageProvider.java
2.txt;ImageCreator.java
2.txt;ImageIDFactory.java
2.txt;ImageProviderStartup.java
2.txt;ImageScaler.java
2.txt;ImageProviderEndpoint.java
2.txt;ImageDBKey.java
2.txt;ImageDB.java
2.txt;StoreImage.java
2.txt;RegistryClient.java
2.txt;Service.java
2.txt;LoadBalancedImageOperations.java
2.txt;ImageSize.java
2.txt;ImageSizePreset.java
26.txt;TestAbstractCache.java
26.txt;AbstractCacheTestInit.java
26.txt;AbstractCacheWrapper.java
26.txt;TestCacheAll.java
26.txt;CachingMode.java
26.txt;CachingRule.java
26.txt;AbstractQueueCache.java
26.txt;IDataCache.java
26.txt;AbstractTreeCache.java
26.txt;AbstractCache.java
26.txt;ICacheEntry.java
26.txt;CacheAll.java
26.txt;CacheManager.java
26.txt;CacheManagerEndpoint.java
13.txt;TestStoreLargeImages.java
13.txt;TestImageDB.java
13.txt;TestImageDBKey.java
13.txt;TestImageScaler.java
13.txt;StoreLargeImages.java
13.txt;ImageProvider.java
13.txt;ImageCreator.java
13.txt;ImageScaler.java
13.txt;ImageProviderEndpoint.java
13.txt;ImageDBKey.java
13.txt;ImageDB.java
13.txt;StoreImage.java
13.txt;UserEndpoint.java
13.txt;LoadBalancedImageOperations.java
13.txt;ImageSize.java
13.txt;Product.java
13.txt;ImageSizePreset.java
19.txt;BCryptProvider.java
19.txt;AbstractEntryWrapper.java
19.txt;LeastFrequentlyUsed.java
19.txt;UseFallBackException.java
36.txt;OrderEndpoint.java
36.txt;OrderItemEndpoint.java
36.txt;PersistenceOrderItem.java
36.txt;PersistenceOrder.java
36.txt;OrderItemRepository.java
36.txt;AbstractRecommender.java
36.txt;RecommenderSelector.java
36.txt;IRecommender.java
36.txt;OrderItemSet.java
36.txt;RecommendEndpoint.java
36.txt;RecommendSingleEndpoint.java
36.txt;OrderItem.java
36.txt;Order.java
22.txt;AbstractPersistenceRepository.java
22.txt;DataGenerator.java
22.txt;DatabaseGenerationEndpoint.java
28.txt;LeastFrequentlyUsed.java
28.txt;LeastRecentlyUsed.java
28.txt;MostRecentlyUsed.java
28.txt;OrderEndpoint.java
28.txt;OrderItemEndpoint.java
28.txt;OrderRepository.java
28.txt;PersistenceOrderItem.java
28.txt;PersistenceOrder.java
28.txt;OrderItemRepository.java
28.txt;OrderServlet.java
28.txt;order.jsp
28.txt;IRecommender.java
28.txt;OrderItemSet.java
28.txt;UseFallBackException.java
28.txt;OrderBasedRecommender.java
28.txt;OrderItem.java
29.txt;UserEndpoint.java
29.txt;OrderEndpoint.java
29.txt;OrderRepository.java
29.txt;UserRepository.java
29.txt;PersistenceUser.java
29.txt;AbstractRecommender.java
29.txt;RecommenderSelector.java
29.txt;IRecommender.java
29.txt;OrderItemSet.java
29.txt;RecommendEndpoint.java
29.txt;RecommendSingleEndpoint.java
29.txt;OrderItem.java
29.txt;User.java
21.txt;ShaSecurityProvider.java
21.txt;ConstantKeyProvider.java
21.txt;ISecurityProvider.java
21.txt;IKeyProvider.java
21.txt;AuthUserActionsRest.java
21.txt;categorylist.jsp
21.txt;LoadBalancedStoreOperations.java
21.txt;SessionBlob.java
20.txt;ShaSecurityProvider.java
20.txt;ISessionIdGenerator.java
20.txt;ISecurityProvider.java
20.txt;IKeyProvider.java
20.txt;LoadBalancedStoreOperations.java
20.txt;SessionBlob.java
12.txt;TestStoreLargeImages.java
12.txt;TestImageDB.java
12.txt;TestImageDBKey.java
12.txt;TestStoreImage.java
12.txt;TestImageProvider.java
12.txt;StoreLargeImages.java
12.txt;ImageProvider.java
12.txt;ImageCreator.java
12.txt;ImageIDFactory.java
12.txt;SetupController.java
12.txt;ImageProviderStartup.java
12.txt;ImageScaler.java
12.txt;ImageProviderEndpoint.java
12.txt;ImageDBKey.java
12.txt;ImageDB.java
12.txt;StoreImage.java
12.txt;UserEndpoint.java
12.txt;LoadBalancedImageOperations.java
12.txt;ImageSize.java
12.txt;Product.java
12.txt;ImageSizePreset.java
31.txt;OrderEndpoint.java
31.txt;AbstractRecommender.java
31.txt;OrderItemSet.java
39.txt;HeartbeatInfo.java
39.txt;Service.java
39.txt;ServiceLoadBalancer.java
3.txt;AuthUserActionsRest.java
3.txt;UserEndpoint.java
3.txt;UserRepository.java
3.txt;PersistenceUser.java
3.txt;RegistryClient.java
3.txt;Service.java
3.txt;LoadBalancerTimeoutException.java
3.txt;ServiceLoadBalancer.java
3.txt;User.java
15.txt;TestImageDB.java
15.txt;TestImageDBKey.java
15.txt;TestStoreImage.java
15.txt;StoreLargeImages.java
15.txt;ImageProvider.java
15.txt;ImageCreator.java
15.txt;SetupController.java
15.txt;ImageScaler.java
15.txt;ImageProviderEndpoint.java
15.txt;ImageDBKey.java
15.txt;ImageDB.java
15.txt;StoreImage.java
15.txt;UserEndpoint.java
15.txt;PersistenceProduct.java
15.txt;PersistenceCategory.java
15.txt;LoadBalancedImageOperations.java
15.txt;ImageSize.java
15.txt;Product.java
15.txt;ImageSizePreset.java
14.txt;TestStoreLargeImages.java
14.txt;TestStoreAll.java
14.txt;TestImageDB.java
14.txt;TestImageDBKey.java
14.txt;TestStoreImage.java
14.txt;TestImageScaler.java
14.txt;TestImageProvider.java
14.txt;DriveStorage.java
14.txt;StoreAll.java
14.txt;StoreLargeImages.java
14.txt;ImageProvider.java
14.txt;ImageCreator.java
14.txt;ImageIDFactory.java
14.txt;ImageScaler.java
14.txt;LeastRecentlyUsed.java
14.txt;MostRecentlyUsed.java
14.txt;ImageProviderEndpoint.java
14.txt;ImageDBKey.java
14.txt;ImageDB.java
14.txt;StoreImage.java
14.txt;UseFallBackException.java
14.txt;LoadBalancedImageOperations.java
14.txt;ImageSize.java
14.txt;ImageSizePreset.java
40.txt;RegistryREST.java
40.txt;HeartbeatInfo.java
40.txt;RegistryClient.java
37.txt;RegistryREST.java
37.txt;Registry.java
37.txt;RegistryClient.java
37.txt;Service.java
37.txt;LoadBalancerTimeoutException.java
37.txt;ServiceLoadBalancer.java
30.txt;UserEndpoint.java
30.txt;OrderEndpoint.java
30.txt;OrderItemEndpoint.java
30.txt;PersistenceOrderItem.java
30.txt;UserRepository.java
30.txt;OrderItemRepository.java
30.txt;product_item.jsp
30.txt;AbstractRecommender.java
30.txt;OrderItemSet.java
30.txt;PopularityBasedRecommender.java
30.txt;OrderBasedRecommender.java
30.txt;OrderItem.java
30.txt;User.java
18.txt;ShaSecurityProvider.java
18.txt;AuthUserActionsRest.java
18.txt;UserEndpoint.java
18.txt;RegistryClient.java
18.txt;LoadBalancerTimeoutException.java
18.txt;ServiceLoadBalancer.java
18.txt;User.java
6.txt;categorylist.jsp
16.txt;TestLeastRecentlyUsed.java
16.txt;TestLeastFrequentlyUsed.java
16.txt;LeastFrequentlyUsed.java
16.txt;ICacheEntry.java
16.txt;CountedEntry.java
16.txt;TimedEntry.java
16.txt;categorylist.jsp
23.txt;AbstractCRUDEndpoint.java
23.txt;LoadBalancedCRUDOperations.java
34.txt;categorylist.jsp
34.txt;PreprocessedSlopeOneRecommenderTest.java
34.txt;AbstractRecommender.java
34.txt;PreprocessedSlopeOneRecommender.java
4.txt;PersistenceProduct.java
4.txt;PersistenceCategory.java
4.txt;PersistenceOrderItem.java
4.txt;AbstractRecommender.java
4.txt;RecommenderSelector.java
4.txt;LoadBalancedRecommenderOperations.java
7.txt;TestStoreLargeImages.java
7.txt;TestImageDB.java
7.txt;TestImageDBKey.java
7.txt;TestStoreImage.java
7.txt;TestImageProvider.java
7.txt;StoreLargeImages.java
7.txt;ImageProvider.java
7.txt;ImageCreator.java
7.txt;ImageIDFactory.java
7.txt;SetupController.java
7.txt;ImageProviderStartup.java
7.txt;ImageScaler.java
7.txt;ImageProviderEndpoint.java
7.txt;ImageDBKey.java
7.txt;ImageDB.java
7.txt;StoreImage.java
7.txt;LoadBalancedImageOperations.java
7.txt;ImageSize.java
7.txt;ImageSizePreset.java
