ArchitectureElementId,CodeElementId
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/externalfiletype/UnknownExternalFileType.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/edit/CopyOrMoveFieldContentTabViewModelTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/DefaultTaskExecutor.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/groups/GroupDialogViewModelTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/edit/automaticfiededitor/AbstractAutomaticFieldEditorTabView.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/auximport/NewSubLibraryAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/push/PushToTexmaker.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/entrychange/EntryChangeDetailsView.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/externalfiles/FileDownloadTask.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/nameformatter/NameFormatterTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/ShowPreferencesAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/sidebuttons/InfoButton.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/ValueTableCellFactory.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/libraryproperties/contentselectors/ContentSelectorView.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/groups/GroupDialogViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/openoffice/AdvancedCiteDialogView.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/FieldMergerFactory.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/errorconsole/ErrorConsoleViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/libraryproperties/contentselectors/ContentSelectorViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/edit/ReplaceStringViewModelTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/BasePanelMode.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/importer/ImportEntriesViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/documentviewer/DocumentViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/keybindings/KeyBindingsTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/edit/EditAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/groups/GroupNodeViewModelTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/fieldeditors/EditorValidator.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/PreferencesTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/autocompleter/AutoCompletionStrategy.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/DatabaseChangeListener.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/stringchange/BibTexStringChange.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/GroupMerger.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/logging/GuiWriter.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/push/PushToLyxSettings.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/DragAndDropDataFormats.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/desktop/os/NativeDesktop.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/importexport/ImportExportTabViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/autocompleter/EmptySuggestionProvider.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/importer/ImportCustomEntryTypesDialog.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/ExternalChangesResolverViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/externalfiles/AutoSetFileLinksUtilTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/RecursiveTreeItem.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/DatabaseChange.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/edit/automaticfiededitor/renamefield/RenameFieldViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/edit/automaticfiededitor/copyormovecontent/CopyOrMoveFieldContentTabViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/entryeditor/SourceTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/maintable/ColumnPreferences.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/customentrytypes/CustomEntryTypesTabViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/documentviewer/DocumentViewerControl.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/cleanup/CleanupDialog.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/metedatachange/MetadataChangeDetailsView.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/groups/GroupTreeViewModelTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/FileDialogConfiguration.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/edit/automaticfiededitor/editfieldcontent/EditFieldContentViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/newmergedialog/diffhighlighter/SplitDiffHighlighter.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/autocompleter/PersonNameSuggestionProviderTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/BindingsHelper.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/exporter/ExportToClipboardAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/fieldeditors/UrlEditor.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/maintable/columns/FileColumn.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/FallbackExceptionHandler.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/documentviewer/ShowDocumentViewerAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/groups/GroupViewMode.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/protectedterms/NewProtectedTermsFileDialog.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/search/SearchFieldRightClickMenu.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/importer/ImportEntriesDialog.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/comparator/NumericFieldComparator.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/fieldeditors/LinkedFilesEditor.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/autocompleter/ContentSelectorSuggestionProviderTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/newmergedialog/FieldRowViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/undo/UndoableKeyChange.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/libraryproperties/contentselectors/ContentSelectorViewModelTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/autocompleter/BibEntrySuggestionProvider.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/exporter/CreateModifyExporterDialogView.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/externalfiles/FindUnlinkedFilesAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/fieldeditors/identifier/ISBNIdentifierEditorViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/importer/GrobidOptInDialogHelper.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/linkedfile/LinkedFilesEditDialogViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/entryeditortabs/CustomEditorFieldsTabViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/LibraryTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/file/FileTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/openoffice/Bootstrap.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/bibtexextractor/ExtractBibtexDialog.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/JabRefGUI.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/fieldeditors/LinkedEntriesEditor.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/RadioButtonCell.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/TooltipTextUtil.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/NoSelectionModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/MergedFieldCell.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/externalfiletype/CustomExternalFileType.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/linkedfiles/LinkedFilesTabViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/customexporter/CustomExporterTabViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/slr/ManageStudyDefinitionViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/maintable/columns/LibraryColumn.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/externalfiles/UnlinkedPDFFileFilter.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/fieldeditors/MonthEditorViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadHelper.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/entryadd/EntryAdd.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/sidepane/GroupsSidePaneComponent.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/newmergedialog/toolbar/ThreeWayMergeToolbar.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/push/PushToEmacs.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/importer/ImporterViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/CommentMerger.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/fieldeditors/identifier/DoiIdentifierEditorViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/importer/fetcher/WebSearchPaneView.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/texparser/ParseLatexResultView.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/undo/UndoableInsertEntries.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/PreferenceTabViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/sidepane/SidePaneContentFactory.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/edit/CopyMoreAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/PreferencesDialogViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/help/HelpAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/exporter/CreateModifyExporterDialogViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/entrychange/EntryChange.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/maintable/SearchShortScienceAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/OpenHyperlinksInExternalBrowser.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/edit/ReplaceStringViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/edit/automaticfiededitor/AutomaticFieldEditorDialog.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/externalfiletype/ExternalFileType.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/DiffHighlightingEllipsingTextFlow.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/icon/InternalMaterialDesignIcon.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/BackgroundTask.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/libraryproperties/saving/SavingPropertiesView.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/externalfiles/AutoLinkFilesAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/EntriesMergeResult.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/icon/JabRefMaterialDesignIcon.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/PreferencesDialogView.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/texparser/ParseLatexDialogViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/preview/PreviewTabViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/stringrename/BibTexStringRenameDetailsView.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/keybindings/KeyBindingViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/copyfiles/CopyFilesAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/help/VersionWorker.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/externalfiletypes/ExternalFileTypeItemViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/groupchange/GroupChangeDetailsView.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/theme/StyleSheet.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/fieldeditors/PatentTypeEditorViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/entry/EntryTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/customentrytypes/EntryTypeViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/keybindings/presets/NewEntryBindingPreset.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/fieldeditors/LinkedFileViewModelTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/maintable/columns/MainTableColumn.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/push/PushToVim.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/DatabaseChangeList.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/slr/ExistingStudySearchAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/libraryproperties/saving/SavingPropertiesViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/fieldeditors/GenderEditorViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/openoffice/ManageCitationsDialogViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/libraryproperties/constants/ConstantsPropertiesViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/edit/automaticfiededitor/AutomaticFieldEditorAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/specialfields/SpecialFieldValueViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/FileNodeViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/newmergedialog/FieldRowView.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/groups/GroupTreeNodeViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/fieldeditors/EditorTypeEditorViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/push/PushToApplicationSettings.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/specialfields/SpecialFieldMenuItemFactory.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/preferences/journals/JournalAbbreviationsViewModelTabTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/actions/Action.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/keyboard/KeyBindingCategory.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/push/PushToEmacsSettings.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/customentrytypes/CustomEntryTypeViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/OpenExternalLinkAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/entryeditor/EntryEditor.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/MainApplication.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/FieldsUtil.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/entryeditortabs/CustomEditorFieldsTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/autocompleter/AppendPersonNamesStrategyTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/logging/ApplicationInsightsWriter.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/externalfiletypes/ExternalFileTypesTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/journals/AbbreviationViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/search/GlobalSearchResultDialogViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/specialfields/SpecialFieldAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/FieldNameCell.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationTabViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/autocompleter/AutoCompleterUtil.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/util/comparator/RankingFieldComparatorTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/maintable/MainTableFieldValueFormatter.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/actions/Sources.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/fieldeditors/identifier/IdentifierEditor.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/externalfiles/ImportFilesResultItemViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/entryeditor/EntryEditorTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/entryeditor/OptionalFieldsTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/test/java/org/jabref/gui/exporter/ExportToClipboardActionTest.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/externalfiles/FileExtensionViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/undo/UndoableChangeType.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/stringdelete/BibTexStringDeleteDetailsView.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/externalfiles/AutoSetFileLinksUtil.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/journals/UndoableUnabbreviator.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/exporter/ExportCommand.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/collab/stringdelete/BibTexStringDelete.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/commonfxcontrols/CitationKeyPatternPanelViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/maintable/OpenExternalFileAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/groups/GroupsTabViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/search/SearchResultsTableDataModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/search/rules/describer/SearchDescribers.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/SendAsEMailAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/journals/JournalAbbreviationsTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/cleanup/CleanupAction.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/externalfiletype/StandardExternalFileType.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/entryeditor/OptionalFieldsTabBase.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/BaseDialog.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/util/CurrentThreadTaskExecutor.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/externalfiles/GitIgnoreFileFilter.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/specialfields/SpecialFieldViewModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/preferences/customexporter/CustomExporterTab.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/search/SearchTextField.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/undo/UndoablePreambleChange.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/maintable/MainTableDataModel.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/mergeentries/MergeResult.java
_Coy0kEl4Ee243f2e4VWs6w,src/main/java/org/jabref/gui/fieldeditors/JournalEditorViewModel.java
